0.000000000000000e+00	-1.785436e-08
1.035199739517821e-09	-1.785436e-08
1.105599275117326e-09	-1.785436e-08
1.246398346316337e-09	-1.785436e-08
1.527996488714358e-09	-1.785436e-08
2.091192773510400e-09	-1.785436e-08
2.795467233359649e-09	-1.785436e-08
3.734707787851390e-09	-1.785436e-08
4.926759321639575e-09	-1.785436e-08
6.589140852881932e-09	-1.785436e-08
8.972766782541402e-09	-1.785436e-08
1.277424755407908e-08	-1.785436e-08
2.001944954553329e-08	-1.785435e-08
3.450985352844169e-08	-1.785435e-08
5.254721846857746e-08	-1.785435e-08
7.243598483786435e-08	-1.785435e-08
1.004917789893991e-07	-1.785435e-08
1.305978494201806e-07	-1.785434e-08
1.772215972316575e-07	-1.785434e-08
2.210183117974791e-07	-1.785433e-08
2.949042932288454e-07	-1.785433e-08
3.237441439925038e-07	-1.785432e-08
3.516398329752091e-07	-1.785432e-08
3.795355219579145e-07	-1.785432e-08
4.074312109406197e-07	-1.785431e-08
4.353268999233251e-07	-1.785431e-08
4.632225889060304e-07	-1.785431e-08
4.911182778887357e-07	-1.785431e-08
5.190139668714410e-07	-1.785430e-08
6.651486594070926e-07	-1.785429e-08
8.160452898028434e-07	-1.785427e-08
1.041867287374511e-06	-1.785425e-08
1.152407496868253e-06	-1.785424e-08
1.214173853316976e-06	-1.785423e-08
1.265476104882277e-06	-1.785423e-08
1.307652329617522e-06	-1.785422e-08
1.349917966618571e-06	-1.785422e-08
1.397242361249774e-06	-1.785421e-08
1.448171492440105e-06	-1.785421e-08
1.510021414824802e-06	-1.785420e-08
1.532779884484162e-06	-1.785420e-08
1.550244318829743e-06	-1.785420e-08
1.565373238582679e-06	-1.785419e-08
1.585633519572606e-06	-1.785419e-08
1.607526469942581e-06	-1.785419e-08
1.634602213084822e-06	-1.785419e-08
1.660499554427480e-06	-1.785419e-08
1.688922606992624e-06	-1.785418e-08
1.723922533226310e-06	-1.785418e-08
1.768600114658897e-06	-1.785417e-08
1.818973000468458e-06	-1.785417e-08
1.917601326405528e-06	-1.785416e-08
1.966028578183920e-06	-1.785415e-08
1.991427203613858e-06	-1.785415e-08
2.006907192070409e-06	-1.785415e-08
2.028566273033194e-06	-1.785415e-08
2.045030385102078e-06	-1.785415e-08
2.063955331050522e-06	-1.785414e-08
2.082365386194643e-06	-1.785414e-08
2.108926943742700e-06	-1.785414e-08
2.141395189490808e-06	-1.785414e-08
2.183664800049798e-06	-1.785413e-08
2.234601437119210e-06	-1.785413e-08
2.299472972208800e-06	-1.785412e-08
2.380181263960735e-06	-1.785411e-08
2.482045007463237e-06	-1.785410e-08
2.609584692400407e-06	-1.785409e-08
2.771036433937017e-06	-1.785407e-08
2.955834936114570e-06	-1.785405e-08
3.143418062363643e-06	-1.785403e-08
3.347174085339408e-06	-1.785401e-08
3.561990003506703e-06	-1.785399e-08
3.809053782982381e-06	-1.785396e-08
4.093510117390303e-06	-1.785393e-08
4.445546798922667e-06	-1.785389e-08
4.880599311124324e-06	-1.785384e-08
