Freq.	V(OUT)/V(COMP)
9.39723310564589e+00	(1.94655920988788e+01dB,-6.16033416886818e+01°)
9.41889596522792e+00	(1.94501079762156e+01dB,-6.16585033363944e+01°)
9.44060876285874e+00	(1.94346077746935e+01dB,-6.17135952786833e+01°)
9.46237161365744e+00	(1.94190915349950e+01dB,-6.17686174002271e+01°)
9.48418463300848e+00	(1.94035592978183e+01dB,-6.18235695868900e+01°)
9.50604793656232e+00	(1.93880111038766e+01dB,-6.18784517257183e+01°)
9.52796164023602e+00	(1.93724469938958e+01dB,-6.19332637049212e+01°)
9.54992586021386e+00	(1.93568670086142e+01dB,-6.19880054138800e+01°)
9.57194071294794e+00	(1.93412711887810e+01dB,-6.20426767431384e+01°)
9.59400631515883e+00	(1.93256595751578e+01dB,-6.20972775844248e+01°)
9.61612278383614e+00	(1.93100322085148e+01dB,-6.21518078306230e+01°)
9.63829023623920e+00	(1.92943891296306e+01dB,-6.22062673757718e+01°)
9.66050878989763e+00	(1.92787303792926e+01dB,-6.22606561150826e+01°)
9.68277856261198e+00	(1.92630559982947e+01dB,-6.23149739449173e+01°)
9.70509967245439e+00	(1.92473660274368e+01dB,-6.23692207627942e+01°)
9.72747223776914e+00	(1.92316605075242e+01dB,-6.24233964673874e+01°)
9.74989637717336e+00	(1.92159394793666e+01dB,-6.24775009585215e+01°)
9.77237220955759e+00	(1.92002029837769e+01dB,-6.25315341371702e+01°)
9.79489985408647e+00	(1.91844510615705e+01dB,-6.25854959054479e+01°)
9.81747943019932e+00	(1.91686837535646e+01dB,-6.26393861666211e+01°)
9.84011105761082e+00	(1.91529011005771e+01dB,-6.26932048250913e+01°)
9.86279485631158e+00	(1.91371031434258e+01dB,-6.27469517863998e+01°)
9.88553094656886e+00	(1.91212899229280e+01dB,-6.28006269572302e+01°)
9.90831944892715e+00	(1.91054614798982e+01dB,-6.28542302453885e+01°)
9.93116048420881e+00	(1.90896178551492e+01dB,-6.29077615598199e+01°)
9.95405417351474e+00	(1.90737590894902e+01dB,-6.29612208106012e+01°)
9.97700063822500e+00	(1.90578852237249e+01dB,-6.30146079089176e+01°)
9.99999999999947e+00	(1.90419962986536e+01dB,-6.30679227671013e+01°)
1.00230523807785e+01	(1.90260923550694e+01dB,-6.31211652985888e+01°)
1.00461579027834e+01	(1.90101734337587e+01dB,-6.31743354179374e+01°)
1.00693166885175e+01	(1.89942395755004e+01dB,-6.32274330408217e+01°)
1.00925288607663e+01	(1.89782908210646e+01dB,-6.32804580840216e+01°)
1.01157945425984e+01	(1.89623272112128e+01dB,-6.33334104654400e+01°)
1.01391138573662e+01	(1.89463487866958e+01dB,-6.33862901040744e+01°)
1.01624869287064e+01	(1.89303555882532e+01dB,-6.34390969200265e+01°)
1.01859138805406e+01	(1.89143476566137e+01dB,-6.34918308345065e+01°)
1.02093948370762e+01	(1.88983250324925e+01dB,-6.35444917698120e+01°)
1.02329299228070e+01	(1.88822877565928e+01dB,-6.35970796493495e+01°)
1.02565192625135e+01	(1.88662358696018e+01dB,-6.36495943975971e+01°)
1.02801629812642e+01	(1.88501694121934e+01dB,-6.37020359401381e+01°)
1.03038612044156e+01	(1.88340884250256e+01dB,-6.37544042036418e+01°)
1.03276140576134e+01	(1.88179929487390e+01dB,-6.38066991158464e+01°)
1.03514216667929e+01	(1.88018830239586e+01dB,-6.38589206055907e+01°)
1.03752841581796e+01	(1.87857586912896e+01dB,-6.39110686027696e+01°)
1.03992016582900e+01	(1.87696199913197e+01dB,-6.39631430383618e+01°)
1.04231742939325e+01	(1.87534669646166e+01dB,-6.40151438444163e+01°)
1.04472021922074e+01	(1.87372996517284e+01dB,-6.40670709540523e+01°)
1.04712854805084e+01	(1.87211180931812e+01dB,-6.41189243014417e+01°)
1.04954242865227e+01	(1.87049223294803e+01dB,-6.41707038218318e+01°)
1.05196187382317e+01	(1.86887124011084e+01dB,-6.42224094515215e+01°)
1.05438689639120e+01	(1.86724883485244e+01dB,-6.42740411278598e+01°)
1.05681750921360e+01	(1.86562502121638e+01dB,-6.43255987892510e+01°)
1.05925372517723e+01	(1.86399980324378e+01dB,-6.43770823751523e+01°)
1.06169555719867e+01	(1.86237318497316e+01dB,-6.44284918260599e+01°)
1.06414301822426e+01	(1.86074517044048e+01dB,-6.44798270835109e+01°)
1.06659612123020e+01	(1.85911576367901e+01dB,-6.45310880900864e+01°)
1.06905487922260e+01	(1.85748496871929e+01dB,-6.45822747893964e+01°)
1.07151930523755e+01	(1.85585278958903e+01dB,-6.46333871260869e+01°)
1.07398941234119e+01	(1.85421923031308e+01dB,-6.46844250458300e+01°)
1.07646521362978e+01	(1.85258429491325e+01dB,-6.47353884953147e+01°)
1.07894672222977e+01	(1.85094798740852e+01dB,-6.47862774222739e+01°)
1.08143395129788e+01	(1.84931031181459e+01dB,-6.48370917754331e+01°)
1.08392691402114e+01	(1.84767127214410e+01dB,-6.48878315045457e+01°)
1.08642562361701e+01	(1.84603087240650e+01dB,-6.49384965603769e+01°)
1.08893009333337e+01	(1.84438911660786e+01dB,-6.49890868946928e+01°)
1.09144033644870e+01	(1.84274600875101e+01dB,-6.50396024602720e+01°)
1.09395636627203e+01	(1.84110155283529e+01dB,-6.50900432108869e+01°)
1.09647819614312e+01	(1.83945575285655e+01dB,-6.51404091013060e+01°)
1.09900583943246e+01	(1.83780861280716e+01dB,-6.51907000872985e+01°)
1.10153930954135e+01	(1.83616013667586e+01dB,-6.52409161256210e+01°)
1.10407861990201e+01	(1.83451032844766e+01dB,-6.52910571740088e+01°)
1.10662378397760e+01	(1.83285919210395e+01dB,-6.53411231911948e+01°)
1.10917481526234e+01	(1.83120673162224e+01dB,-6.53911141368783e+01°)
1.11173172728153e+01	(1.82955295097620e+01dB,-6.54410299717407e+01°)
1.11429453359167e+01	(1.82789785413564e+01dB,-6.54908706574384e+01°)
1.11686324778050e+01	(1.82624144506628e+01dB,-6.55406361565824e+01°)
1.11943788346709e+01	(1.82458372772993e+01dB,-6.55903264327689e+01°)
1.12201845430190e+01	(1.82292470608423e+01dB,-6.56399414505388e+01°)
1.12460497396686e+01	(1.82126438408268e+01dB,-6.56894811753987e+01°)
1.12719745617545e+01	(1.81960276567455e+01dB,-6.57389455738045e+01°)
1.12979591467273e+01	(1.81793985480486e+01dB,-6.57883346131641e+01°)
1.13240036323549e+01	(1.81627565541435e+01dB,-6.58376482618391e+01°)
1.13501081567225e+01	(1.81461017143930e+01dB,-6.58868864891255e+01°)
1.13762728582337e+01	(1.81294340681153e+01dB,-6.59360492652530e+01°)
1.14024978756110e+01	(1.81127536545846e+01dB,-6.59851365614038e+01°)
1.14287833478971e+01	(1.80960605130286e+01dB,-6.60341483496763e+01°)
1.14551294144547e+01	(1.80793546826296e+01dB,-6.60830846031030e+01°)
1.14815362149682e+01	(1.80626362025230e+01dB,-6.61319452956446e+01°)
1.15080038894437e+01	(1.80459051117969e+01dB,-6.61807304021714e+01°)
1.15345325782103e+01	(1.80291614494918e+01dB,-6.62294398984797e+01°)
1.15611224219203e+01	(1.80124052545999e+01dB,-6.62780737612720e+01°)
1.15877735615506e+01	(1.79956365660652e+01dB,-6.63266319681709e+01°)
1.16144861384028e+01	(1.79788554227814e+01dB,-6.63751144976886e+01°)
1.16412602941043e+01	(1.79620618635933e+01dB,-6.64235213292520e+01°)
1.16680961706090e+01	(1.79452559272951e+01dB,-6.64718524431803e+01°)
1.16949939101980e+01	(1.79284376526298e+01dB,-6.65201078206816e+01°)
1.17219536554806e+01	(1.79116070782899e+01dB,-6.65682874438661e+01°)
1.17489755493946e+01	(1.78947642429153e+01dB,-6.66163912957190e+01°)
1.17760597352074e+01	(1.78779091850940e+01dB,-6.66644193601113e+01°)
1.18032063565166e+01	(1.78610419433608e+01dB,-6.67123716217898e+01°)
1.18304155572510e+01	(1.78441625561981e+01dB,-6.67602480663852e+01°)
1.18576874816709e+01	(1.78272710620337e+01dB,-6.68080486803900e+01°)
1.18850222743695e+01	(1.78103674992413e+01dB,-6.68557734511631e+01°)
1.19124200802731e+01	(1.77934519061405e+01dB,-6.69034223669330e+01°)
1.19398810446420e+01	(1.77765243209951e+01dB,-6.69509954167838e+01°)
1.19674053130717e+01	(1.77595847820136e+01dB,-6.69984925906527e+01°)
1.19949930314931e+01	(1.77426333273484e+01dB,-6.70459138793330e+01°)
1.20226443461734e+01	(1.77256699950950e+01dB,-6.70932592744556e+01°)
1.20503594037173e+01	(1.77086948232928e+01dB,-6.71405287685103e+01°)
1.20781383510671e+01	(1.76917078499232e+01dB,-6.71877223548156e+01°)
1.21059813355041e+01	(1.76747091129095e+01dB,-6.72348400275245e+01°)
1.21338885046491e+01	(1.76576986501171e+01dB,-6.72818817816256e+01°)
1.21618600064630e+01	(1.76406764993533e+01dB,-6.73288476129429e+01°)
1.21898959892480e+01	(1.76236426983650e+01dB,-6.73757375181066e+01°)
1.22179966016480e+01	(1.76065972848405e+01dB,-6.74225514945817e+01°)
1.22461619926498e+01	(1.75895402964080e+01dB,-6.74692895406432e+01°)
1.22743923115834e+01	(1.75724717706354e+01dB,-6.75159516553847e+01°)
1.23026877081231e+01	(1.75553917450294e+01dB,-6.75625378386958e+01°)
1.23310483322884e+01	(1.75383002570359e+01dB,-6.76090480912800e+01°)
1.23594743344444e+01	(1.75211973440394e+01dB,-6.76554824146394e+01°)
1.23879658653030e+01	(1.75040830433624e+01dB,-6.77018408110731e+01°)
1.24165230759234e+01	(1.74869573922647e+01dB,-6.77481232836704e+01°)
1.24451461177131e+01	(1.74698204279435e+01dB,-6.77943298363046e+01°)
1.24738351424287e+01	(1.74526721875336e+01dB,-6.78404604736482e+01°)
1.25025903021765e+01	(1.74355127081057e+01dB,-6.78865152011415e+01°)
1.25314117494134e+01	(1.74183420266666e+01dB,-6.79324940250041e+01°)
1.25602996369480e+01	(1.74011601801595e+01dB,-6.79783969522338e+01°)
1.25892541179409e+01	(1.73839672054625e+01dB,-6.80242239905888e+01°)
1.26182753459060e+01	(1.73667631393893e+01dB,-6.80699751486008e+01°)
1.26473634747108e+01	(1.73495480186876e+01dB,-6.81156504355508e+01°)
1.26765186585777e+01	(1.73323218800408e+01dB,-6.81612498614965e+01°)
1.27057410520847e+01	(1.73150847600650e+01dB,-6.82067734372262e+01°)
1.27350308101659e+01	(1.72978366953105e+01dB,-6.82522211742863e+01°)
1.27643880881127e+01	(1.72805777222618e+01dB,-6.82975930849793e+01°)
1.27938130415745e+01	(1.72633078773356e+01dB,-6.83428891823356e+01°)
1.28233058265595e+01	(1.72460271968814e+01dB,-6.83881094801232e+01°)
1.28528665994354e+01	(1.72287357171815e+01dB,-6.84332539928512e+01°)
1.28824955169306e+01	(1.72114334744502e+01dB,-6.84783227357527e+01°)
1.29121927361346e+01	(1.71941205048333e+01dB,-6.85233157247842e+01°)
1.29419584144991e+01	(1.71767968444086e+01dB,-6.85682329766314e+01°)
1.29717927098388e+01	(1.71594625291846e+01dB,-6.86130745086886e+01°)
1.30016957803321e+01	(1.71421175951015e+01dB,-6.86578403390757e+01°)
1.30316677845222e+01	(1.71247620780292e+01dB,-6.87025304866092e+01°)
1.30617088813176e+01	(1.71073960137685e+01dB,-6.87471449708224e+01°)
1.30918192299933e+01	(1.70900194380497e+01dB,-6.87916838119398e+01°)
1.31219989901912e+01	(1.70726323865334e+01dB,-6.88361470308917e+01°)
1.31522483219216e+01	(1.70552348948096e+01dB,-6.88805346493028e+01°)
1.31825673855633e+01	(1.70378269983972e+01dB,-6.89248466894834e+01°)
1.32129563418650e+01	(1.70204087327444e+01dB,-6.89690831744353e+01°)
1.32434153519459e+01	(1.70029801332274e+01dB,-6.90132441278342e+01°)
1.32739445772966e+01	(1.69855412351518e+01dB,-6.90573295740458e+01°)
1.33045441797801e+01	(1.69680920737504e+01dB,-6.91013395381000e+01°)
1.33352143216324e+01	(1.69506326841847e+01dB,-6.91452740457062e+01°)
1.33659551654636e+01	(1.69331631015430e+01dB,-6.91891331232309e+01°)
1.33967668742585e+01	(1.69156833608416e+01dB,-6.92329167977100e+01°)
1.34276496113778e+01	(1.68981934970241e+01dB,-6.92766250968430e+01°)
1.34586035405587e+01	(1.68806935449600e+01dB,-6.93202580489646e+01°)
1.34896288259157e+01	(1.68631835394469e+01dB,-6.93638156830895e+01°)
1.35207256319420e+01	(1.68456635152077e+01dB,-6.94072980288580e+01°)
1.35518941235095e+01	(1.68281335068923e+01dB,-6.94507051165648e+01°)
1.35831344658707e+01	(1.68105935490759e+01dB,-6.94940369771356e+01°)
1.36144468246587e+01	(1.67930436762598e+01dB,-6.95372936421347e+01°)
1.36458313658884e+01	(1.67754839228712e+01dB,-6.95804751437675e+01°)
1.36772882559577e+01	(1.67579143232623e+01dB,-6.96235815148560e+01°)
1.37088176616477e+01	(1.67403349117104e+01dB,-6.96666127888529e+01°)
1.37404197501243e+01	(1.67227457224178e+01dB,-6.97095689998258e+01°)
1.37720946889386e+01	(1.67051467895117e+01dB,-6.97524501824654e+01°)
1.38038426460280e+01	(1.66875381470437e+01dB,-6.97952563720704e+01°)
1.38356637897170e+01	(1.66699198289898e+01dB,-6.98379876045529e+01°)
1.38675582887180e+01	(1.66522918692501e+01dB,-6.98806439164227e+01°)
1.38995263121327e+01	(1.66346543016486e+01dB,-6.99232253447978e+01°)
1.39315680294522e+01	(1.66170071599336e+01dB,-6.99657319273953e+01°)
1.39636836105585e+01	(1.65993504777760e+01dB,-7.00081637025135e+01°)
1.39958732257253e+01	(1.65816842887714e+01dB,-7.00505207090585e+01°)
1.40281370456187e+01	(1.65640086264377e+01dB,-7.00928029865107e+01°)
1.40604752412983e+01	(1.65463235242164e+01dB,-7.01350105749366e+01°)
1.40928879842179e+01	(1.65286290154716e+01dB,-7.01771435149775e+01°)
1.41253754462267e+01	(1.65109251334903e+01dB,-7.02192018478551e+01°)
1.41579377995699e+01	(1.64932119114825e+01dB,-7.02611856153615e+01°)
1.41905752168900e+01	(1.64754893825799e+01dB,-7.03030948598525e+01°)
1.42232878712273e+01	(1.64577575798371e+01dB,-7.03449296242508e+01°)
1.42560759360210e+01	(1.64400165362306e+01dB,-7.03866899520353e+01°)
1.42889395851101e+01	(1.64222662846593e+01dB,-7.04283758872509e+01°)
1.43218789927346e+01	(1.64045068579436e+01dB,-7.04699874744857e+01°)
1.43548943335357e+01	(1.63867382888252e+01dB,-7.05115247588727e+01°)
1.43879857825576e+01	(1.63689606099687e+01dB,-7.05529877861077e+01°)
1.44211535152478e+01	(1.63511738539589e+01dB,-7.05943766024078e+01°)
1.44543977074584e+01	(1.63333780533025e+01dB,-7.06356912545404e+01°)
1.44877185354467e+01	(1.63155732404276e+01dB,-7.06769317898062e+01°)
1.45211161758765e+01	(1.62977594476830e+01dB,-7.07180982560315e+01°)
1.45545908058188e+01	(1.62799367073386e+01dB,-7.07591907015690e+01°)
1.45881426027526e+01	(1.62621050515851e+01dB,-7.08002091752999e+01°)
1.46217717445663e+01	(1.62442645125343e+01dB,-7.08411537266235e+01°)
1.46554784095582e+01	(1.62264151222183e+01dB,-7.08820244054523e+01°)
1.46892627764378e+01	(1.62085569125899e+01dB,-7.09228212622139e+01°)
1.47231250243263e+01	(1.61906899155222e+01dB,-7.09635443478436e+01°)
1.47570653327580e+01	(1.61728141628089e+01dB,-7.10041937137821e+01°)
1.47910838816812e+01	(1.61549296861636e+01dB,-7.10447694119723e+01°)
1.48251808514586e+01	(1.61370365172201e+01dB,-7.10852714948492e+01°)
1.48593564228691e+01	(1.61191346875326e+01dB,-7.11257000153505e+01°)
1.48936107771082e+01	(1.61012242285748e+01dB,-7.11660550269018e+01°)
1.49279440957890e+01	(1.60833051717409e+01dB,-7.12063365834161e+01°)
1.49623565609434e+01	(1.60653775483441e+01dB,-7.12465447392878e+01°)
1.49968483550228e+01	(1.60474413896178e+01dB,-7.12866795493906e+01°)
1.50314196608993e+01	(1.60294967267154e+01dB,-7.13267410690856e+01°)
1.50660706618665e+01	(1.60115435907090e+01dB,-7.13667293541903e+01°)
1.51008015416405e+01	(1.59935820125907e+01dB,-7.14066444610032e+01°)
1.51356124843611e+01	(1.59756120232721e+01dB,-7.14464864462840e+01°)
1.51705036745924e+01	(1.59576336535843e+01dB,-7.14862553672656e+01°)
1.52054752973240e+01	(1.59396469342772e+01dB,-7.15259512816229e+01°)
1.52405275379719e+01	(1.59216518960204e+01dB,-7.15655742475011e+01°)
1.52756605823798e+01	(1.59036485694023e+01dB,-7.16051243234862e+01°)
1.53108746168193e+01	(1.58856369849309e+01dB,-7.16446015686243e+01°)
1.53461698279920e+01	(1.58676171730331e+01dB,-7.16840060424013e+01°)
1.53815464030294e+01	(1.58495891640547e+01dB,-7.17233378047416e+01°)
1.54170045294946e+01	(1.58315529882606e+01dB,-7.17625969160148e+01°)
1.54525443953832e+01	(1.58135086758349e+01dB,-7.18017834370244e+01°)
1.54881661891238e+01	(1.57954562568801e+01dB,-7.18408974289999e+01°)
1.55238700995798e+01	(1.57773957614179e+01dB,-7.18799389536051e+01°)
1.55596563160498e+01	(1.57593272193891e+01dB,-7.19189080729311e+01°)
1.55955250282685e+01	(1.57412506606528e+01dB,-7.19578048494816e+01°)
1.56314764264085e+01	(1.57231661149870e+01dB,-7.19966293461856e+01°)
1.56675107010805e+01	(1.57050736120886e+01dB,-7.20353816263838e+01°)
1.57036280433345e+01	(1.56869731815735e+01dB,-7.20740617538367e+01°)
1.57398286446612e+01	(1.56688648529757e+01dB,-7.21126697926994e+01°)
1.57761126969925e+01	(1.56507486557482e+01dB,-7.21512058075425e+01°)
1.58124803927028e+01	(1.56326246192627e+01dB,-7.21896698633347e+01°)
1.58489319246101e+01	(1.56144927728097e+01dB,-7.22280620254464e+01°)
1.58854674859768e+01	(1.55963531455978e+01dB,-7.22663823596355e+01°)
1.59220872705107e+01	(1.55782057667549e+01dB,-7.23046309320614e+01°)
1.59587914723663e+01	(1.55600506653271e+01dB,-7.23428078092664e+01°)
1.59955802861457e+01	(1.55418878702791e+01dB,-7.23809130581783e+01°)
1.60324539068994e+01	(1.55237174104946e+01dB,-7.24189467461123e+01°)
1.60694125301277e+01	(1.55055393147756e+01dB,-7.24569089407563e+01°)
1.61064563517817e+01	(1.54873536118428e+01dB,-7.24947997101781e+01°)
1.61435855682638e+01	(1.54691603303353e+01dB,-7.25326191228125e+01°)
1.61808003764296e+01	(1.54509594988113e+01dB,-7.25703672474729e+01°)
1.62181009735883e+01	(1.54327511457473e+01dB,-7.26080441533338e+01°)
1.62554875575038e+01	(1.54145352995386e+01dB,-7.26456499099330e+01°)
1.62929603263962e+01	(1.53963119884992e+01dB,-7.26831845871699e+01°)
1.63305194789423e+01	(1.53780812408612e+01dB,-7.27206482552940e+01°)
1.63681652142770e+01	(1.53598430847763e+01dB,-7.27580409849194e+01°)
1.64058977319943e+01	(1.53415975483144e+01dB,-7.27953628470058e+01°)
1.64437172321482e+01	(1.53233446594640e+01dB,-7.28326139128548e+01°)
1.64816239152540e+01	(1.53050844461327e+01dB,-7.28697942541235e+01°)
1.65196179822891e+01	(1.52868169361469e+01dB,-7.29069039428047e+01°)
1.65576996346942e+01	(1.52685421572515e+01dB,-7.29439430512256e+01°)
1.65958690743745e+01	(1.52502601371103e+01dB,-7.29809116520554e+01°)
1.66341265037006e+01	(1.52319709033064e+01dB,-7.30178098182938e+01°)
1.66724721255095e+01	(1.52136744833412e+01dB,-7.30546376232688e+01°)
1.67109061431060e+01	(1.51953709046354e+01dB,-7.30913951406328e+01°)
1.67494287602633e+01	(1.51770601945286e+01dB,-7.31280824443639e+01°)
1.67880401812245e+01	(1.51587423802794e+01dB,-7.31646996087609e+01°)
1.68267406107036e+01	(1.51404174890656e+01dB,-7.32012467084386e+01°)
1.68655302538863e+01	(1.51220855479837e+01dB,-7.32377238183219e+01°)
1.69044093164315e+01	(1.51037465840500e+01dB,-7.32741310136601e+01°)
1.69433780044722e+01	(1.50854006241995e+01dB,-7.33104683699967e+01°)
1.69824365246163e+01	(1.50670476952865e+01dB,-7.33467359631870e+01°)
1.70215850839484e+01	(1.50486878240847e+01dB,-7.33829338693854e+01°)
1.70608238900301e+01	(1.50303210372871e+01dB,-7.34190621650521e+01°)
1.71001531509018e+01	(1.50119473615062e+01dB,-7.34551209269393e+01°)
1.71395730750831e+01	(1.49935668232741e+01dB,-7.34911102320969e+01°)
1.71790838715748e+01	(1.49751794490418e+01dB,-7.35270301578584e+01°)
1.72186857498589e+01	(1.49567852651805e+01dB,-7.35628807818529e+01°)
1.72583789199009e+01	(1.49383842979808e+01dB,-7.35986621819902e+01°)
1.72981635921499e+01	(1.49199765736533e+01dB,-7.36343744364689e+01°)
1.73380399775402e+01	(1.49015621183277e+01dB,-7.36700176237569e+01°)
1.73780082874926e+01	(1.48831409580542e+01dB,-7.37055918226074e+01°)
1.74180687339150e+01	(1.48647131188026e+01dB,-7.37410971120461e+01°)
1.74582215292039e+01	(1.48462786264627e+01dB,-7.37765335713688e+01°)
1.74984668862454e+01	(1.48278375068445e+01dB,-7.38119012801376e+01°)
1.75388050184164e+01	(1.48093897856777e+01dB,-7.38472003181815e+01°)
1.75792361395858e+01	(1.47909354886128e+01dB,-7.38824307655970e+01°)
1.76197604641151e+01	(1.47724746412201e+01dB,-7.39175927027340e+01°)
1.76603782068605e+01	(1.47540072689906e+01dB,-7.39526862102079e+01°)
1.77010895831730e+01	(1.47355333973354e+01dB,-7.39877113688810e+01°)
1.77418948089005e+01	(1.47170530515863e+01dB,-7.40226682598698e+01°)
1.77827941003880e+01	(1.46985662569956e+01dB,-7.40575569645418e+01°)
1.78237876744797e+01	(1.46800730387364e+01dB,-7.40923775645125e+01°)
1.78648757485193e+01	(1.46615734219025e+01dB,-7.41271301416402e+01°)
1.79060585403517e+01	(1.46430674315085e+01dB,-7.41618147780207e+01°)
1.79473362683241e+01	(1.46245550924900e+01dB,-7.41964315559949e+01°)
1.79887091512867e+01	(1.46060364297036e+01dB,-7.42309805581343e+01°)
1.80301774085945e+01	(1.45875114679272e+01dB,-7.42654618672510e+01°)
1.80717412601081e+01	(1.45689802318596e+01dB,-7.42998755663788e+01°)
1.81134009261948e+01	(1.45504427461211e+01dB,-7.43342217387862e+01°)
1.81551566277301e+01	(1.45318990352533e+01dB,-7.43685004679670e+01°)
1.81970085860986e+01	(1.45133491237195e+01dB,-7.44027118376364e+01°)
1.82389570231952e+01	(1.44947930359046e+01dB,-7.44368559317341e+01°)
1.82810021614262e+01	(1.44762307961147e+01dB,-7.44709328344087e+01°)
1.83231442237109e+01	(1.44576624285784e+01dB,-7.45049426300361e+01°)
1.83653834334822e+01	(1.44390879574458e+01dB,-7.45388854032002e+01°)
1.84077200146883e+01	(1.44205074067889e+01dB,-7.45727612386860e+01°)
1.84501541917935e+01	(1.44019208006023e+01dB,-7.46065702215080e+01°)
1.84926861897795e+01	(1.43833281628023e+01dB,-7.46403124368650e+01°)
1.85353162341469e+01	(1.43647295172279e+01dB,-7.46739879701743e+01°)
1.85780445509157e+01	(1.43461248876402e+01dB,-7.47075969070401e+01°)
1.86208713666274e+01	(1.43275142977233e+01dB,-7.47411393332798e+01°)
1.86637969083454e+01	(1.43088977710834e+01dB,-7.47746153348942e+01°)
1.87068214036567e+01	(1.42902753312499e+01dB,-7.48080249980842e+01°)
1.87499450806729e+01	(1.42716470016748e+01dB,-7.48413684092404e+01°)
1.87931681680314e+01	(1.42530128057334e+01dB,-7.48746456549386e+01°)
1.88364908948967e+01	(1.42343727667238e+01dB,-7.49078568219475e+01°)
1.88799134909616e+01	(1.42157269078675e+01dB,-7.49410019972119e+01°)
1.89234361864485e+01	(1.41970752523094e+01dB,-7.49740812678666e+01°)
1.89670592121102e+01	(1.41784178231177e+01dB,-7.50070947212161e+01°)
1.90107827992317e+01	(1.41597546432842e+01dB,-7.50400424447501e+01°)
1.90546071796312e+01	(1.41410857357245e+01dB,-7.50729245261274e+01°)
1.90985325856611e+01	(1.41224111232779e+01dB,-7.51057410531796e+01°)
1.91425592502095e+01	(1.41037308287080e+01dB,-7.51384921139150e+01°)
1.91866874067016e+01	(1.40850448747020e+01dB,-7.51711777964992e+01°)
1.92309172891003e+01	(1.40663532838716e+01dB,-7.52037981892690e+01°)
1.92752491319080e+01	(1.40476560787526e+01dB,-7.52363533807218e+01°)
1.93196831701679e+01	(1.40289532818056e+01dB,-7.52688434595204e+01°)
1.93642196394647e+01	(1.40102449154155e+01dB,-7.53012685144781e+01°)
1.94088587759264e+01	(1.39915310018919e+01dB,-7.53336286345743e+01°)
1.94536008162253e+01	(1.39728115634695e+01dB,-7.53659239089362e+01°)
1.94984459975791e+01	(1.39540866223078e+01dB,-7.53981544268445e+01°)
1.95433945577526e+01	(1.39353562004911e+01dB,-7.54303202777257e+01°)
1.95884467350585e+01	(1.39166203200296e+01dB,-7.54624215511639e+01°)
1.96336027683591e+01	(1.38978790028583e+01dB,-7.54944583368775e+01°)
1.96788628970671e+01	(1.38791322708380e+01dB,-7.55264307247357e+01°)
1.97242273611472e+01	(1.38603801457550e+01dB,-7.55583388047454e+01°)
1.97696964011172e+01	(1.38416226493215e+01dB,-7.55901826670517e+01°)
1.98152702580496e+01	(1.38228598031755e+01dB,-7.56219624019424e+01°)
1.98609491735723e+01	(1.38040916288812e+01dB,-7.56536780998321e+01°)
1.99067333898705e+01	(1.37853181479287e+01dB,-7.56853298512727e+01°)
1.99526231496874e+01	(1.37665393817347e+01dB,-7.57169177469425e+01°)
1.99986186963261e+01	(1.37477553516424e+01dB,-7.57484418776596e+01°)
2.00447202736502e+01	(1.37289660789213e+01dB,-7.57799023343520e+01°)
2.00909281260859e+01	(1.37101715847679e+01dB,-7.58112992080836e+01°)
2.01372424986225e+01	(1.36913718903057e+01dB,-7.58426325900387e+01°)
2.01836636368142e+01	(1.36725670165849e+01dB,-7.58739025715195e+01°)
2.02301917867813e+01	(1.36537569845830e+01dB,-7.59051092439466e+01°)
2.02768271952114e+01	(1.36349418152052e+01dB,-7.59362526988617e+01°)
2.03235701093608e+01	(1.36161215292836e+01dB,-7.59673330279125e+01°)
2.03704207770558e+01	(1.35972961475782e+01dB,-7.59983503228660e+01°)
2.04173794466939e+01	(1.35784656907770e+01dB,-7.60293046756003e+01°)
2.04644463672453e+01	(1.35596301794953e+01dB,-7.60601961780916e+01°)
2.05116217882542e+01	(1.35407896342770e+01dB,-7.60910249224363e+01°)
2.05589059598400e+01	(1.35219440755941e+01dB,-7.61217910008263e+01°)
2.06062991326986e+01	(1.35030935238468e+01dB,-7.61524945055561e+01°)
2.06538015581038e+01	(1.34842379993639e+01dB,-7.61831355290288e+01°)
2.07014134879090e+01	(1.34653775224029e+01dB,-7.62137141637373e+01°)
2.07491351745476e+01	(1.34465121131501e+01dB,-7.62442305022738e+01°)
2.07969668710355e+01	(1.34276417917206e+01dB,-7.62746846373285e+01°)
2.08449088309714e+01	(1.34087665781590e+01dB,-7.63050766616845e+01°)
2.08929613085389e+01	(1.33898864924387e+01dB,-7.63354066682125e+01°)
2.09411245585075e+01	(1.33710015544628e+01dB,-7.63656747498713e+01°)
2.09893988362338e+01	(1.33521117840640e+01dB,-7.63958809997168e+01°)
2.10377843976633e+01	(1.33332172010047e+01dB,-7.64260255108821e+01°)
2.10862814993314e+01	(1.33143178249770e+01dB,-7.64561083765857e+01°)
2.11348903983650e+01	(1.32954136756031e+01dB,-7.64861296901271e+01°)
2.11836113524835e+01	(1.32765047724358e+01dB,-7.65160895448950e+01°)
2.12324446200007e+01	(1.32575911349577e+01dB,-7.65459880343418e+01°)
2.12813904598256e+01	(1.32386727825823e+01dB,-7.65758252520132e+01°)
2.13304491314643e+01	(1.32197497346535e+01dB,-7.66056012915155e+01°)
2.13796208950208e+01	(1.32008220104462e+01dB,-7.66353162465359e+01°)
