Freq.	V(COMP)/V(OPTO_OUT)
2.69153480392671e+01	(2.24590656098007e+01dB,1.16983474529112e+02°)
2.69773943244471e+01	(2.24431672743435e+01dB,1.17036520485689e+02°)
2.70395836410864e+01	(2.24272839739928e+01dB,1.17089639182735e+02°)
2.71019163189064e+01	(2.24114157495412e+01dB,1.17142830532050e+02°)
2.71643926883887e+01	(2.23955626417872e+01dB,1.17196094444319e+02°)
2.72270130807770e+01	(2.23797246915339e+01dB,1.17249430829103e+02°)
2.72897778280783e+01	(2.23639019395886e+01dB,1.17302839594841e+02°)
2.73526872630650e+01	(2.23480944267618e+01dB,1.17356320648842e+02°)
2.74157417192767e+01	(2.23323021938663e+01dB,1.17409873897289e+02°)
2.74789415310219e+01	(2.23165252817163e+01dB,1.17463499245230e+02°)
2.75422870333795e+01	(2.23007637311267e+01dB,1.17517196596578e+02°)
2.76057785622013e+01	(2.22850175829121e+01dB,1.17570965854112e+02°)
2.76694164541130e+01	(2.22692868778862e+01dB,1.17624806919468e+02°)
2.77332010465163e+01	(2.22535716568605e+01dB,1.17678719693142e+02°)
2.77971326775907e+01	(2.22378719606436e+01dB,1.17732704074482e+02°)
2.78612116862956e+01	(2.22221878300404e+01dB,1.17786759961693e+02°)
2.79254384123712e+01	(2.22065193058514e+01dB,1.17840887251828e+02°)
2.79898131963415e+01	(2.21908664288712e+01dB,1.17895085840788e+02°)
2.80543363795150e+01	(2.21752292398883e+01dB,1.17949355623321e+02°)
2.81190083039872e+01	(2.21596077796837e+01dB,1.18003696493019e+02°)
2.81838293126424e+01	(2.21440020890301e+01dB,1.18058108342312e+02°)
2.82487997491549e+01	(2.21284122086912e+01dB,1.18112591062473e+02°)
2.83139199579916e+01	(2.21128381794207e+01dB,1.18167144543610e+02°)
2.83791902844134e+01	(2.20972800419612e+01dB,1.18221768674664e+02°)
2.84446110744769e+01	(2.20817378370434e+01dB,1.18276463343413e+02°)
2.85101826750369e+01	(2.20662116053853e+01dB,1.18331228436460e+02°)
2.85759054337472e+01	(2.20507013876911e+01dB,1.18386063839240e+02°)
2.86417796990636e+01	(2.20352072246502e+01dB,1.18440969436013e+02°)
2.87078058202447e+01	(2.20197291569365e+01dB,1.18495945109865e+02°)
2.87739841473545e+01	(2.20042672252074e+01dB,1.18550990742701e+02°)
2.88403150312638e+01	(2.19888214701026e+01dB,1.18606106215249e+02°)
2.89067988236525e+01	(2.19733919322433e+01dB,1.18661291407055e+02°)
2.89734358770110e+01	(2.19579786522316e+01dB,1.18716546196481e+02°)
2.90402265446422e+01	(2.19425816706488e+01dB,1.18771870460705e+02°)
2.91071711806638e+01	(2.19272010280552e+01dB,1.18827264075717e+02°)
2.91742701400094e+01	(2.19118367649885e+01dB,1.18882726916318e+02°)
2.92415237784311e+01	(2.18964889219633e+01dB,1.18938258856121e+02°)
2.93089324525009e+01	(2.18811575394697e+01dB,1.18993859767543e+02°)
2.93764965196130e+01	(2.18658426579729e+01dB,1.19049529521810e+02°)
2.94442163379853e+01	(2.18505443179116e+01dB,1.19105267988953e+02°)
2.95120922666615e+01	(2.18352625596973e+01dB,1.19161075037803e+02°)
2.95801246655131e+01	(2.18199974237134e+01dB,1.19216950535996e+02°)
2.96483138952411e+01	(2.18047489503139e+01dB,1.19272894349967e+02°)
2.97166603173779e+01	(2.17895171798228e+01dB,1.19328906344948e+02°)
2.97851642942896e+01	(2.17743021525327e+01dB,1.19384986384970e+02°)
2.98538261891772e+01	(2.17591039087042e+01dB,1.19441134332858e+02°)
2.99226463660795e+01	(2.17439224885644e+01dB,1.19497350050235e+02°)
2.99916251898741e+01	(2.17287579323064e+01dB,1.19553633397513e+02°)
3.00607630262799e+01	(2.17136102800877e+01dB,1.19609984233898e+02°)
3.01300602418588e+01	(2.16984795720300e+01dB,1.19666402417387e+02°)
3.01995172040178e+01	(2.16833658482172e+01dB,1.19722887804765e+02°)
3.02691342810107e+01	(2.16682691486952e+01dB,1.19779440251608e+02°)
3.03389118419403e+01	(2.16531895134703e+01dB,1.19836059612277e+02°)
3.04088502567604e+01	(2.16381269825085e+01dB,1.19892745739919e+02°)
3.04789498962774e+01	(2.16230815957344e+01dB,1.19949498486469e+02°)
3.05492111321527e+01	(2.16080533930299e+01dB,1.20006317702643e+02°)
3.06196343369043e+01	(2.15930424142337e+01dB,1.20063203237943e+02°)
3.06902198839091e+01	(2.15780486991396e+01dB,1.20120154940652e+02°)
3.07609681474046e+01	(2.15630722874958e+01dB,1.20177172657835e+02°)
3.08318795024911e+01	(2.15481132190040e+01dB,1.20234256235338e+02°)
3.09029543251334e+01	(2.15331715333181e+01dB,1.20291405517786e+02°)
3.09741929921633e+01	(2.15182472700429e+01dB,1.20348620348587e+02°)
3.10455958812811e+01	(2.15033404687337e+01dB,1.20405900569923e+02°)
3.11171633710577e+01	(2.14884511688947e+01dB,1.20463246022757e+02°)
3.11888958409369e+01	(2.14735794099780e+01dB,1.20520656546828e+02°)
3.12607936712371e+01	(2.14587252313827e+01dB,1.20578131980655e+02°)
3.13328572431534e+01	(2.14438886724538e+01dB,1.20635672161530e+02°)
3.14050869387597e+01	(2.14290697724809e+01dB,1.20693276925523e+02°)
3.14774831410106e+01	(2.14142685706974e+01dB,1.20750946107479e+02°)
3.15500462337437e+01	(2.13994851062793e+01dB,1.20808679541019e+02°)
3.16227766016813e+01	(2.13847194183439e+01dB,1.20866477058538e+02°)
3.16956746304324e+01	(2.13699715459491e+01dB,1.20924338491208e+02°)
3.17687407064952e+01	(2.13552415280921e+01dB,1.20982263668974e+02°)
3.18419752172587e+01	(2.13405294037084e+01dB,1.21040252420555e+02°)
3.19153785510051e+01	(2.13258352116704e+01dB,1.21098304573446e+02°)
3.19889510969114e+01	(2.13111589907868e+01dB,1.21156419953914e+02°)
3.20626932450521e+01	(2.12965007798009e+01dB,1.21214598387004e+02°)
3.21366053864006e+01	(2.12818606173902e+01dB,1.21272839696531e+02°)
3.22106879128318e+01	(2.12672385421646e+01dB,1.21331143705087e+02°)
3.22849412171238e+01	(2.12526345926659e+01dB,1.21389510234039e+02°)
3.23593656929602e+01	(2.12380488073660e+01dB,1.21447939103526e+02°)
3.24339617349323e+01	(2.12234812246666e+01dB,1.21506430132466e+02°)
3.25087297385408e+01	(2.12089318828975e+01dB,1.21564983138548e+02°)
3.25836701001982e+01	(2.11944008203155e+01dB,1.21623597938239e+02°)
3.26587832172309e+01	(2.11798880751037e+01dB,1.21682274346782e+02°)
3.27340694878812e+01	(2.11653936853700e+01dB,1.21741012178196e+02°)
3.28095293113092e+01	(2.11509176891459e+01dB,1.21799811245276e+02°)
3.28851630875956e+01	(2.11364601243860e+01dB,1.21858671359595e+02°)
3.29609712177431e+01	(2.11220210289660e+01dB,1.21917592331505e+02°)
3.30369541036788e+01	(2.11076004406822e+01dB,1.21976573970134e+02°)
3.31131121482564e+01	(2.10931983972503e+01dB,1.22035616083393e+02°)
3.31894457552583e+01	(2.10788149363039e+01dB,1.22094718477970e+02°)
3.32659553293977e+01	(2.10644500953938e+01dB,1.22153880959335e+02°)
3.33426412763208e+01	(2.10501039119866e+01dB,1.22213103331738e+02°)
3.34195040026087e+01	(2.10357764234638e+01dB,1.22272385398216e+02°)
3.34965439157800e+01	(2.10214676671204e+01dB,1.22331726960583e+02°)
3.35737614242927e+01	(2.10071776801637e+01dB,1.22391127819443e+02°)
3.36511569375463e+01	(2.09929064997127e+01dB,1.22450587774183e+02°)
3.37287308658841e+01	(2.09786541627963e+01dB,1.22510106622978e+02°)
3.38064836205954e+01	(2.09644207063526e+01dB,1.22569684162787e+02°)
3.38844156139175e+01	(2.09502061672277e+01dB,1.22629320189364e+02°)
3.39625272590381e+01	(2.09360105821743e+01dB,1.22689014497248e+02°)
3.40408189700973e+01	(2.09218339878507e+01dB,1.22748766879772e+02°)
3.41192911621901e+01	(2.09076764208200e+01dB,1.22808577129061e+02°)
3.41979442513681e+01	(2.08935379175482e+01dB,1.22868445036036e+02°)
3.42767786546422e+01	(2.08794185144039e+01dB,1.22928370390412e+02°)
3.43557947899846e+01	(2.08653182476565e+01dB,1.22988352980702e+02°)
3.44349930763310e+01	(2.08512371534753e+01dB,1.23048392594218e+02°)
3.45143739335828e+01	(2.08371752679286e+01dB,1.23108489017072e+02°)
3.45939377826094e+01	(2.08231326269820e+01dB,1.23168642034179e+02°)
3.46736850452503e+01	(2.08091092664977e+01dB,1.23228851429257e+02°)
3.47536161443177e+01	(2.07951052222333e+01dB,1.23289116984832e+02°)
3.48337315035983e+01	(2.07811205298405e+01dB,1.23349438482235e+02°)
3.49140315478557e+01	(2.07671552248638e+01dB,1.23409815701607e+02°)
3.49945167028328e+01	(2.07532093427399e+01dB,1.23470248421903e+02°)
3.50751873952539e+01	(2.07392829187961e+01dB,1.23530736420888e+02°)
3.51560440528269e+01	(2.07253759882492e+01dB,1.23591279475145e+02°)
3.52370871042458e+01	(2.07114885862044e+01dB,1.23651877360075e+02°)
3.53183169791928e+01	(2.06976207476543e+01dB,1.23712529849897e+02°)
3.53997341083405e+01	(2.06837725074776e+01dB,1.23773236717654e+02°)
3.54813389233546e+01	(2.06699439004379e+01dB,1.23833997735212e+02°)
3.55631318568956e+01	(2.06561349611826e+01dB,1.23894812673266e+02°)
3.56451133426215e+01	(2.06423457242420e+01dB,1.23955681301337e+02°)
3.57272838151899e+01	(2.06285762240278e+01dB,1.24016603387781e+02°)
3.58096437102606e+01	(2.06148264948319e+01dB,1.24077578699786e+02°)
3.58921934644975e+01	(2.06010965708259e+01dB,1.24138607003378e+02°)
3.59749335155712e+01	(2.05873864860590e+01dB,1.24199688063423e+02°)
3.60578643021612e+01	(2.05736962744578e+01dB,1.24260821643627e+02°)
3.61409862639583e+01	(2.05600259698245e+01dB,1.24322007506544e+02°)
3.62242998416668e+01	(2.05463756058359e+01dB,1.24383245413572e+02°)
3.63078054770071e+01	(2.05327452160426e+01dB,1.24444535124963e+02°)
3.63915036127177e+01	(2.05191348338673e+01dB,1.24505876399821e+02°)
3.64753946925577e+01	(2.05055444926043e+01dB,1.24567268996106e+02°)
3.65594791613094e+01	(2.04919742254177e+01dB,1.24628712670638e+02°)
3.66437574647803e+01	(2.04784240653408e+01dB,1.24690207179101e+02°)
3.67282300498054e+01	(2.04648940452747e+01dB,1.24751752276043e+02°)
3.68128973642501e+01	(2.04513841979872e+01dB,1.24813347714880e+02°)
3.68977598570119e+01	(2.04378945561118e+01dB,1.24874993247904e+02°)
3.69828179780235e+01	(2.04244251521464e+01dB,1.24936688626280e+02°)
3.70680721782545e+01	(2.04109760184522e+01dB,1.24998433600050e+02°)
3.71535229097141e+01	(2.03975471872527e+01dB,1.25060227918143e+02°)
3.72391706254537e+01	(2.03841386906325e+01dB,1.25122071328371e+02°)
3.73250157795689e+01	(2.03707505605360e+01dB,1.25183963577435e+02°)
3.74110588272022e+01	(2.03573828287668e+01dB,1.25245904410931e+02°)
3.74973002245452e+01	(2.03440355269859e+01dB,1.25307893573350e+02°)
3.75837404288413e+01	(2.03307086867110e+01dB,1.25369930808083e+02°)
3.76703798983877e+01	(2.03174023393156e+01dB,1.25432015857428e+02°)
3.77572190925384e+01	(2.03041165160272e+01dB,1.25494148462588e+02°)
3.78442584717061e+01	(2.02908512479269e+01dB,1.25556328363679e+02°)
3.79314984973650e+01	(2.02776065659478e+01dB,1.25618555299734e+02°)
3.80189396320529e+01	(2.02643825008741e+01dB,1.25680829008703e+02°)
3.81065823393741e+01	(2.02511790833402e+01dB,1.25743149227463e+02°)
3.81944270840014e+01	(2.02379963438292e+01dB,1.25805515691817e+02°)
3.82824743316790e+01	(2.02248343126720e+01dB,1.25867928136501e+02°)
3.83707245492246e+01	(2.02116930200464e+01dB,1.25930386295188e+02°)
3.84591782045321e+01	(2.01985724959754e+01dB,1.25992889900490e+02°)
3.85478357665739e+01	(2.01854727703271e+01dB,1.26055438683965e+02°)
3.86366977054036e+01	(2.01723938728126e+01dB,1.26118032376121e+02°)
3.87257644921584e+01	(2.01593358329856e+01dB,1.26180670706420e+02°)
3.88150365990615e+01	(2.01462986802411e+01dB,1.26243353403281e+02°)
3.89045144994248e+01	(2.01332824438142e+01dB,1.26306080194088e+02°)
3.89941986676510e+01	(2.01202871527792e+01dB,1.26368850805190e+02°)
3.90840895792369e+01	(2.01073128360486e+01dB,1.26431664961911e+02°)
3.91741877107750e+01	(2.00943595223719e+01dB,1.26494522388550e+02°)
3.92644935399566e+01	(2.00814272403345e+01dB,1.26557422808390e+02°)
3.93550075455744e+01	(2.00685160183567e+01dB,1.26620365943699e+02°)
3.94457302075245e+01	(2.00556258846928e+01dB,1.26683351515737e+02°)
3.95366620068094e+01	(2.00427568674299e+01dB,1.26746379244760e+02°)
3.96278034255406e+01	(2.00299089944868e+01dB,1.26809448850028e+02°)
3.97191549469406e+01	(2.00170822936131e+01dB,1.26872560049804e+02°)
3.98107170553463e+01	(2.00042767923881e+01dB,1.26935712561365e+02°)
3.99024902362108e+01	(1.99914925182198e+01dB,1.26998906101006e+02°)
3.99944749761063e+01	(1.99787294983439e+01dB,1.27062140384041e+02°)
4.00866717627269e+01	(1.99659877598227e+01dB,1.27125415124814e+02°)
4.01790810848906e+01	(1.99532673295440e+01dB,1.27188730036702e+02°)
4.02717034325425e+01	(1.99405682342204e+01dB,1.27252084832119e+02°)
4.03645392967570e+01	(1.99278905003881e+01dB,1.27315479222522e+02°)
4.04575891697408e+01	(1.99152341544056e+01dB,1.27378912918420e+02°)
4.05508535448349e+01	(1.99025992224535e+01dB,1.27442385629374e+02°)
4.06443329165178e+01	(1.98899857305325e+01dB,1.27505897064006e+02°)
4.07380277804078e+01	(1.98773937044633e+01dB,1.27569446930005e+02°)
4.08319386332657e+01	(1.98648231698850e+01dB,1.27633034934132e+02°)
4.09260659729976e+01	(1.98522741522546e+01dB,1.27696660782224e+02°)
4.10204102986572e+01	(1.98397466768455e+01dB,1.27760324179202e+02°)
4.11149721104487e+01	(1.98272407687470e+01dB,1.27824024829077e+02°)
4.12097519097295e+01	(1.98147564528631e+01dB,1.27887762434954e+02°)
4.13047501990126e+01	(1.98022937539117e+01dB,1.27951536699040e+02°)
4.13999674819695e+01	(1.97898526964234e+01dB,1.28015347322649e+02°)
4.14954042634327e+01	(1.97774333047409e+01dB,1.28079194006208e+02°)
4.15910610493986e+01	(1.97650356030175e+01dB,1.28143076449264e+02°)
4.16869383470299e+01	(1.97526596152170e+01dB,1.28206994350488e+02°)
4.17830366646586e+01	(1.97403053651120e+01dB,1.28270947407687e+02°)
4.18793565117882e+01	(1.97279728762833e+01dB,1.28334935317801e+02°)
4.19758983990971e+01	(1.97156621721191e+01dB,1.28398957776917e+02°)
4.20726628384408e+01	(1.97033732758138e+01dB,1.28463014480273e+02°)
4.21696503428546e+01	(1.96911062103673e+01dB,1.28527105122265e+02°)
4.22668614265566e+01	(1.96788609985841e+01dB,1.28591229396450e+02°)
4.23642966049504e+01	(1.96666376630723e+01dB,1.28655386995559e+02°)
4.24619563946276e+01	(1.96544362262427e+01dB,1.28719577611497e+02°)
4.25598413133706e+01	(1.96422567103081e+01dB,1.28783800935354e+02°)
4.26579518801556e+01	(1.96300991372823e+01dB,1.28848056657410e+02°)
4.27562886151549e+01	(1.96179635289793e+01dB,1.28912344467143e+02°)
4.28548520397402e+01	(1.96058499070121e+01dB,1.28976664053232e+02°)
4.29536426764850e+01	(1.95937582927925e+01dB,1.29041015103570e+02°)
4.30526610491673e+01	(1.95816887075296e+01dB,1.29105397305266e+02°)
4.31519076827728e+01	(1.95696411722295e+01dB,1.29169810344652e+02°)
4.32513831034971e+01	(1.95576157076940e+01dB,1.29234253907294e+02°)
4.33510878387491e+01	(1.95456123345201e+01dB,1.29298727677995e+02°)
4.34510224171534e+01	(1.95336310730989e+01dB,1.29363231340803e+02°)
4.35511873685530e+01	(1.95216719436153e+01dB,1.29427764579020e+02°)
4.36515832240128e+01	(1.95097349660464e+01dB,1.29492327075208e+02°)
4.37522105158214e+01	(1.94978201601615e+01dB,1.29556918511193e+02°)
4.38530697774947e+01	(1.94859275455208e+01dB,1.29621538568078e+02°)
4.39541615437786e+01	(1.94740571414747e+01dB,1.29686186926246e+02°)
4.40554863506515e+01	(1.94622089671633e+01dB,1.29750863265371e+02°)
4.41570447353274e+01	(1.94503830415152e+01dB,1.29815567264420e+02°)
4.42588372362588e+01	(1.94385793832473e+01dB,1.29880298601665e+02°)
4.43608643931394e+01	(1.94267980108632e+01dB,1.29945056954691e+02°)
4.44631267469070e+01	(1.94150389426534e+01dB,1.30009842000397e+02°)
4.45656248397464e+01	(1.94033021966940e+01dB,1.30074653415013e+02°)
4.46683592150924e+01	(1.93915877908460e+01dB,1.30139490874100e+02°)
4.47713304176323e+01	(1.93798957427548e+01dB,1.30204354052560e+02°)
4.48745389933093e+01	(1.93682260698493e+01dB,1.30269242624645e+02°)
4.49779854893248e+01	(1.93565787893411e+01dB,1.30334156263963e+02°)
4.50816704541420e+01	(1.93449539182242e+01dB,1.30399094643488e+02°)
4.51855944374882e+01	(1.93333514732739e+01dB,1.30464057435563e+02°)
4.52897579903581e+01	(1.93217714710464e+01dB,1.30529044311914e+02°)
4.53941616650163e+01	(1.93102139278779e+01dB,1.30594054943654e+02°)
4.54988060150008e+01	(1.92986788598839e+01dB,1.30659089001291e+02°)
4.56036915951256e+01	(1.92871662829590e+01dB,1.30724146154738e+02°)
4.57088189614835e+01	(1.92756762127756e+01dB,1.30789226073318e+02°)
4.58141886714493e+01	(1.92642086647838e+01dB,1.30854328425774e+02°)
4.59198012836828e+01	(1.92527636542104e+01dB,1.30919452880279e+02°)
4.60256573581315e+01	(1.92413411960585e+01dB,1.30984599104439e+02°)
4.61317574560338e+01	(1.92299413051069e+01dB,1.31049766765305e+02°)
4.62381021399219e+01	(1.92185639959092e+01dB,1.31114955529381e+02°)
4.63446919736247e+01	(1.92072092827935e+01dB,1.31180165062629e+02°)
4.64515275222708e+01	(1.91958771798617e+01dB,1.31245395030482e+02°)
4.65586093522918e+01	(1.91845677009888e+01dB,1.31310645097848e+02°)
4.66659380314247e+01	(1.91732808598228e+01dB,1.31375914929120e+02°)
4.67735141287157e+01	(1.91620166697834e+01dB,1.31441204188186e+02°)
4.68813382145223e+01	(1.91507751440621e+01dB,1.31506512538434e+02°)
4.69894108605174e+01	(1.91395562956213e+01dB,1.31571839642762e+02°)
4.70977326396911e+01	(1.91283601371937e+01dB,1.31637185163588e+02°)
4.72063041263548e+01	(1.91171866812821e+01dB,1.31702548762856e+02°)
4.73151258961438e+01	(1.91060359401587e+01dB,1.31767930102046e+02°)
4.74241985260202e+01	(1.90949079258647e+01dB,1.31833328842179e+02°)
4.75335225942763e+01	(1.90838026502093e+01dB,1.31898744643833e+02°)
4.76430986805373e+01	(1.90727201247700e+01dB,1.31964177167144e+02°)
4.77529273657648e+01	(1.90616603608916e+01dB,1.32029626071818e+02°)
4.78630092322595e+01	(1.90506233696858e+01dB,1.32095091017140e+02°)
4.79733448636646e+01	(1.90396091620307e+01dB,1.32160571661980e+02°)
4.80839348449685e+01	(1.90286177485707e+01dB,1.32226067664806e+02°)
4.81947797625084e+01	(1.90176491397156e+01dB,1.32291578683688e+02°)
4.83058802039729e+01	(1.90067033456403e+01dB,1.32357104376311e+02°)
4.84172367584056e+01	(1.89957803762845e+01dB,1.32422644399979e+02°)
4.85288500162077e+01	(1.89848802413524e+01dB,1.32488198411629e+02°)
4.86407205691418e+01	(1.89740029503117e+01dB,1.32553766067836e+02°)
4.87528490103342e+01	(1.89631485123939e+01dB,1.32619347024822e+02°)
4.88652359342790e+01	(1.89523169365936e+01dB,1.32684940938468e+02°)
4.89778819368402e+01	(1.89415082316680e+01dB,1.32750547464319e+02°)
4.90907876152559e+01	(1.89307224061368e+01dB,1.32816166257596e+02°)
4.92039535681406e+01	(1.89199594682817e+01dB,1.32881796973201e+02°)
4.93173803954891e+01	(1.89092194261460e+01dB,1.32947439265732e+02°)
4.94310686986791e+01	(1.88985022875345e+01dB,1.33013092789485e+02°)
4.95450190804745e+01	(1.88878080600127e+01dB,1.33078757198469e+02°)
4.96592321450291e+01	(1.88771367509072e+01dB,1.33144432146410e+02°)
4.97737084978891e+01	(1.88664883673045e+01dB,1.33210117286763e+02°)
4.98884487459967e+01	(1.88558629160515e+01dB,1.33275812272722e+02°)
5.00034534976933e+01	(1.88452604037549e+01dB,1.33341516757225e+02°)
5.01187233627227e+01	(1.88346808367808e+01dB,1.33407230392966e+02°)
5.02342589522341e+01	(1.88241242212544e+01dB,1.33472952832404e+02°)
5.03500608787859e+01	(1.88135905630603e+01dB,1.33538683727772e+02°)
5.04661297563483e+01	(1.88030798678413e+01dB,1.33604422731084e+02°)
5.05824662003068e+01	(1.87925921409992e+01dB,1.33670169494146e+02°)
5.06990708274658e+01	(1.87821273876938e+01dB,1.33735923668566e+02°)
5.08159442560514e+01	(1.87716856128429e+01dB,1.33801684905762e+02°)
5.09330871057149e+01	(1.87612668211223e+01dB,1.33867452856970e+02°)
5.10504999975360e+01	(1.87508710169654e+01dB,1.33933227173253e+02°)
5.11681835540261e+01	(1.87404982045630e+01dB,1.33999007505516e+02°)
5.12861383991318e+01	(1.87301483878632e+01dB,1.34064793504506e+02°)
5.14043651582379e+01	(1.87198215705713e+01dB,1.34130584820828e+02°)
5.15228644581709e+01	(1.87095177561495e+01dB,1.34196381104951e+02°)
5.16416369272024e+01	(1.86992369478167e+01dB,1.34262182007219e+02°)
5.17606831950520e+01	(1.86889791485486e+01dB,1.34327987177860e+02°)
5.18800038928914e+01	(1.86787443610775e+01dB,1.34393796266993e+02°)
5.19995996533468e+01	(1.86685325878919e+01dB,1.34459608924640e+02°)
5.21194711105033e+01	(1.86583438312369e+01dB,1.34525424800734e+02°)
5.22396188999072e+01	(1.86481780931136e+01dB,1.34591243545128e+02°)
5.23600436585702e+01	(1.86380353752795e+01dB,1.34657064807604e+02°)
5.24807460249724e+01	(1.86279156792478e+01dB,1.34722888237885e+02°)
5.26017266390658e+01	(1.86178190062882e+01dB,1.34788713485639e+02°)
5.27229861422774e+01	(1.86077453574258e+01dB,1.34854540200495e+02°)
5.28445251775132e+01	(1.85976947334421e+01dB,1.34920368032046e+02°)
5.29663443891609e+01	(1.85876671348742e+01dB,1.34986196629861e+02°)
5.30884444230939e+01	(1.85776625620151e+01dB,1.35052025643495e+02°)
5.32108259266745e+01	(1.85676810149137e+01dB,1.35117854722498e+02°)
5.33334895487572e+01	(1.85577224933747e+01dB,1.35183683516422e+02°)
5.34564359396922e+01	(1.85477869969585e+01dB,1.35249511674834e+02°)
5.35796657513292e+01	(1.85378745249818e+01dB,1.35315338847320e+02°)
5.37031796370203e+01	(1.85279850765167e+01dB,1.35381164683502e+02°)
5.38269782516239e+01	(1.85181186503915e+01dB,1.35446988833039e+02°)
5.39510622515078e+01	(1.85082752451904e+01dB,1.35512810945641e+02°)
5.40754322945531e+01	(1.84984548592538e+01dB,1.35578630671079e+02°)
5.42000890401574e+01	(1.84886574906779e+01dB,1.35644447659189e+02°)
5.43250331492383e+01	(1.84788831373155e+01dB,1.35710261559890e+02°)
5.44502652842371e+01	(1.84691317967753e+01dB,1.35776072023182e+02°)
5.45757861091220e+01	(1.84594034664226e+01dB,1.35841878699166e+02°)
5.47015962893921e+01	(1.84496981433792e+01dB,1.35907681238046e+02°)
5.48276964920803e+01	(1.84400158245235e+01dB,1.35973479290142e+02°)
5.49540873857574e+01	(1.84303565064905e+01dB,1.36039272505897e+02°)
5.50807696405352e+01	(1.84207201856725e+01dB,1.36105060535887e+02°)
5.52077439280706e+01	(1.84111068582183e+01dB,1.36170843030831e+02°)
5.53350109215685e+01	(1.84015165200343e+01dB,1.36236619641600e+02°)
5.54625712957859e+01	(1.83919491667842e+01dB,1.36302390019225e+02°)
5.55904257270352e+01	(1.83824047938893e+01dB,1.36368153814907e+02°)
5.57185748931878e+01	(1.83728833965285e+01dB,1.36433910680025e+02°)
5.58470194736779e+01	(1.83633849696388e+01dB,1.36499660266149e+02°)
5.59757601495058e+01	(1.83539095079154e+01dB,1.36565402225043e+02°)
5.61047976032418e+01	(1.83444570058119e+01dB,1.36631136208681e+02°)
5.62341325190297e+01	(1.83350274575404e+01dB,1.36696861869249e+02°)
5.63637655825902e+01	(1.83256208570721e+01dB,1.36762578859160e+02°)
5.64936974812250e+01	(1.83162371981371e+01dB,1.36828286831060e+02°)
5.66239289038200e+01	(1.83068764742250e+01dB,1.36893985437838e+02°)
5.67544605408494e+01	(1.82975386785853e+01dB,1.36959674332636e+02°)
5.68852930843788e+01	(1.82882238042271e+01dB,1.37025353168854e+02°)
5.70164272280694e+01	(1.82789318439200e+01dB,1.37091021600164e+02°)
5.71478636671813e+01	(1.82696627901940e+01dB,1.37156679280518e+02°)
5.72796030985775e+01	(1.82604166353401e+01dB,1.37222325864153e+02°)
5.74116462207274e+01	(1.82511933714105e+01dB,1.37287961005606e+02°)
5.75439937337103e+01	(1.82419929902188e+01dB,1.37353584359718e+02°)
5.76766463392197e+01	(1.82328154833407e+01dB,1.37419195581645e+02°)
5.78096047405664e+01	(1.82236608421138e+01dB,1.37484794326866e+02°)
5.79428696426827e+01	(1.82145290576387e+01dB,1.37550380251195e+02°)
5.80764417521257e+01	(1.82054201207786e+01dB,1.37615953010785e+02°)
5.82103217770817e+01	(1.81963340221603e+01dB,1.37681512262141e+02°)
5.83445104273690e+01	(1.81872707521742e+01dB,1.37747057662125e+02°)
5.84790084144426e+01	(1.81782303009750e+01dB,1.37812588867969e+02°)
5.86138164513973e+01	(1.81692126584818e+01dB,1.37878105537281e+02°)
5.87489352529721e+01	(1.81602178143788e+01dB,1.37943607328054e+02°)
5.88843655355533e+01	(1.81512457581155e+01dB,1.38009093898677e+02°)
5.90201080171789e+01	(1.81422964789073e+01dB,1.38074564907938e+02°)
5.91561634175418e+01	(1.81333699657360e+01dB,1.38140020015041e+02°)
5.92925324579944e+01	(1.81244662073500e+01dB,1.38205458879607e+02°)
5.94292158615516e+01	(1.81155851922650e+01dB,1.38270881161687e+02°)
5.95662143528954e+01	(1.81067269087645e+01dB,1.38336286521770e+02°)
5.97035286583780e+01	(1.80978913449001e+01dB,1.38401674620790e+02°)
5.98411595060263e+01	(1.80890784884920e+01dB,1.38467045120137e+02°)
5.99791076255452e+01	(1.80802883271299e+01dB,1.38532397681662e+02°)
6.01173737483221e+01	(1.80715208481729e+01dB,1.38597731967688e+02°)
6.02559586074301e+01	(1.80627760387505e+01dB,1.38663047641020e+02°)
6.03948629376322e+01	(1.80540538857630e+01dB,1.38728344364950e+02°)
6.05340874753856e+01	(1.80453543758819e+01dB,1.38793621803266e+02°)
6.06736329588448e+01	(1.80366774955506e+01dB,1.38858879620261e+02°)
6.08135001278660e+01	(1.80280232309851e+01dB,1.38924117480745e+02°)
6.09536897240111e+01	(1.80193915681740e+01dB,1.38989335050045e+02°)
6.10942024905514e+01	(1.80107824928800e+01dB,1.39054531994022e+02°)
6.12350391724715e+01	(1.80021959906396e+01dB,1.39119707979072e+02°)
6.13762005164736e+01	(1.79936320467640e+01dB,1.39184862672141e+02°)
6.15176872709809e+01	(1.79850906463402e+01dB,1.39249995740726e+02°)
6.16595001861423e+01	(1.79765717742307e+01dB,1.39315106852890e+02°)
6.18016400138357e+01	(1.79680754150748e+01dB,1.39380195677265e+02°)
6.19441075076722e+01	(1.79596015532890e+01dB,1.39445261883063e+02°)
6.20869034230004e+01	(1.79511501730678e+01dB,1.39510305140081e+02°)
6.22300285169100e+01	(1.79427212583839e+01dB,1.39575325118714e+02°)
6.23734835482360e+01	(1.79343147929896e+01dB,1.39640321489958e+02°)
6.25172692775626e+01	(1.79259307604166e+01dB,1.39705293925420e+02°)
