Freq.	V(out)/V(inj)
1.19124200802731e+01	(7.28254713099048e+01dB,5.64914940317999e+01°)
1.19398810446420e+01	(7.27978583411861e+01dB,5.65562753232604e+01°)
1.19674053130717e+01	(7.27702704527478e+01dB,5.66210602467761e+01°)
1.19949930314931e+01	(7.27427076404894e+01dB,5.66858484276960e+01°)
1.20226443461734e+01	(7.27151699001269e+01dB,5.67506394918577e+01°)
1.20503594037173e+01	(7.26876572271932e+01dB,5.68154330655924e+01°)
1.20781383510671e+01	(7.26601696170396e+01dB,5.68802287757310e+01°)
1.21059813355041e+01	(7.26327070648359e+01dB,5.69450262496101e+01°)
1.21338885046491e+01	(7.26052695655717e+01dB,5.70098251150771e+01°)
1.21618600064630e+01	(7.25778571140569e+01dB,5.70746250004961e+01°)
1.21898959892480e+01	(7.25504697049225e+01dB,5.71394255347536e+01°)
1.22179966016480e+01	(7.25231073326220e+01dB,5.72042263472637e+01°)
1.22461619926498e+01	(7.24957699914314e+01dB,5.72690270679738e+01°)
1.22743923115834e+01	(7.24684576754507e+01dB,5.73338273273697e+01°)
1.23026877081231e+01	(7.24411703786043e+01dB,5.73986267564814e+01°)
1.23310483322884e+01	(7.24139080946421e+01dB,5.74634249868882e+01°)
1.23594743344444e+01	(7.23866708171404e+01dB,5.75282216507237e+01°)
1.23879658653030e+01	(7.23594585395027e+01dB,5.75930163806813e+01°)
1.24165230759234e+01	(7.23322712549604e+01dB,5.76578088100193e+01°)
1.24451461177131e+01	(7.23051089565739e+01dB,5.77225985725659e+01°)
1.24738351424287e+01	(7.22779716372335e+01dB,5.77873853027242e+01°)
1.25025903021765e+01	(7.22508592896601e+01dB,5.78521686354772e+01°)
1.25314117494134e+01	(7.22237719064063e+01dB,5.79169482063931e+01°)
1.25602996369480e+01	(7.21967094798572e+01dB,5.79817236516295e+01°)
1.25892541179409e+01	(7.21696720022312e+01dB,5.80464946079386e+01°)
1.26182753459060e+01	(7.21426594655811e+01dB,5.81112607126719e+01°)
1.26473634747108e+01	(7.21156718617952e+01dB,5.81760216037850e+01°)
1.26765186585777e+01	(7.20887091825976e+01dB,5.82407769198421e+01°)
1.27057410520847e+01	(7.20617714195498e+01dB,5.83055263000205e+01°)
1.27350308101659e+01	(7.20348585640511e+01dB,5.83702693841154e+01°)
1.27643880881127e+01	(7.20079706073402e+01dB,5.84350058125441e+01°)
1.27938130415745e+01	(7.19811075404954e+01dB,5.84997352263506e+01°)
1.28233058265595e+01	(7.19542693544360e+01dB,5.85644572672097e+01°)
1.28528665994354e+01	(7.19274560399231e+01dB,5.86291715774319e+01°)
1.28824955169306e+01	(7.19006675875608e+01dB,5.86938777999667e+01°)
1.29121927361346e+01	(7.18739039877968e+01dB,5.87585755784075e+01°)
1.29419584144991e+01	(7.18471652309237e+01dB,5.88232645569955e+01°)
1.29717927098388e+01	(7.18204513070798e+01dB,5.88879443806238e+01°)
1.30016957803321e+01	(7.17937622062500e+01dB,5.89526146948412e+01°)
1.30316677845222e+01	(7.17670979182672e+01dB,5.90172751458563e+01°)
1.30617088813176e+01	(7.17404584328127e+01dB,5.90819253805414e+01°)
1.30918192299933e+01	(7.17138437394176e+01dB,5.91465650464362e+01°)
1.31219989901912e+01	(7.16872538274638e+01dB,5.92111937917517e+01°)
1.31522483219216e+01	(7.16606886861848e+01dB,5.92758112653737e+01°)
1.31825673855633e+01	(7.16341483046668e+01dB,5.93404171168664e+01°)
1.32129563418650e+01	(7.16076326718498e+01dB,5.94050109964765e+01°)
1.32434153519459e+01	(7.15811417765284e+01dB,5.94695925551358e+01°)
1.32739445772966e+01	(7.15546756073532e+01dB,5.95341614444655e+01°)
1.33045441797801e+01	(7.15282341528313e+01dB,5.95987173167789e+01°)
1.33352143216324e+01	(7.15018174013278e+01dB,5.96632598250853e+01°)
1.33659551654636e+01	(7.14754253410666e+01dB,5.97277886230929e+01°)
1.33967668742585e+01	(7.14490579601314e+01dB,5.97923033652118e+01°)
1.34276496113778e+01	(7.14227152464669e+01dB,5.98568037065577e+01°)
1.34586035405587e+01	(7.13963971878797e+01dB,5.99212893029546e+01°)
1.34896288259157e+01	(7.13701037720395e+01dB,5.99857598109377e+01°)
1.35207256319420e+01	(7.13438349864800e+01dB,6.00502148877565e+01°)
1.35518941235095e+01	(7.13175908185999e+01dB,6.01146541913778e+01°)
1.35831344658707e+01	(7.12913712556641e+01dB,6.01790773804882e+01°)
1.36144468246587e+01	(7.12651762848048e+01dB,6.02434841144970e+01°)
1.36458313658884e+01	(7.12390058930224e+01dB,6.03078740535390e+01°)
1.36772882559577e+01	(7.12128600671867e+01dB,6.03722468584767e+01°)
1.37088176616477e+01	(7.11867387940376e+01dB,6.04366021909033e+01°)
1.37404197501243e+01	(7.11606420601869e+01dB,6.05009397131450e+01°)
1.37720946889386e+01	(7.11345698521186e+01dB,6.05652590882634e+01°)
1.38038426460280e+01	(7.11085221561905e+01dB,6.06295599800578e+01°)
1.38356637897170e+01	(7.10824989586350e+01dB,6.06938420530677e+01°)
1.38675582887180e+01	(7.10565002455602e+01dB,6.07581049725745e+01°)
1.38995263121327e+01	(7.10305260029512e+01dB,6.08223484046044e+01°)
1.39315680294522e+01	(7.10045762166708e+01dB,6.08865720159300e+01°)
1.39636836105585e+01	(7.09786508724608e+01dB,6.09507754740722e+01°)
1.39958732257253e+01	(7.09527499559433e+01dB,6.10149584473026e+01°)
1.40281370456187e+01	(7.09268734526214e+01dB,6.10791206046451e+01°)
1.40604752412983e+01	(7.09010213478805e+01dB,6.11432616158777e+01°)
1.40928879842179e+01	(7.08751936269893e+01dB,6.12073811515346e+01°)
1.41253754462267e+01	(7.08493902751009e+01dB,6.12714788829073e+01°)
1.41579377995699e+01	(7.08236112772541e+01dB,6.13355544820466e+01°)
1.41905752168900e+01	(7.07978566183740e+01dB,6.13996076217643e+01°)
1.42232878712273e+01	(7.07721262832738e+01dB,6.14636379756342e+01°)
1.42560759360210e+01	(7.07464202566551e+01dB,6.15276452179943e+01°)
1.42889395851101e+01	(7.07207385231097e+01dB,6.15916290239471e+01°)
1.43218789927346e+01	(7.06950810671202e+01dB,6.16555890693619e+01°)
1.43548943335357e+01	(7.06694478730614e+01dB,6.17195250308752e+01°)
1.43879857825576e+01	(7.06438389252012e+01dB,6.17834365858926e+01°)
1.44211535152478e+01	(7.06182542077020e+01dB,6.18473234125893e+01°)
1.44543977074584e+01	(7.05926937046213e+01dB,6.19111851899115e+01°)
1.44877185354467e+01	(7.05671573999132e+01dB,6.19750215975771e+01°)
1.45211161758765e+01	(7.05416452774295e+01dB,6.20388323160766e+01°)
1.45545908058188e+01	(7.05161573209204e+01dB,6.21026170266743e+01°)
1.45881426027526e+01	(7.04906935140363e+01dB,6.21663754114086e+01°)
1.46217717445663e+01	(7.04652538403280e+01dB,6.22301071530929e+01°)
1.46554784095582e+01	(7.04398382832487e+01dB,6.22938119353161e+01°)
1.46892627764378e+01	(7.04144468261545e+01dB,6.23574894424434e+01°)
1.47231250243263e+01	(7.03890794523056e+01dB,6.24211393596164e+01°)
1.47570653327580e+01	(7.03637361448677e+01dB,6.24847613727540e+01°)
1.47910838816812e+01	(7.03384168869127e+01dB,6.25483551685524e+01°)
1.48251808514586e+01	(7.03131216614200e+01dB,6.26119204344855e+01°)
1.48593564228691e+01	(7.02878504512777e+01dB,6.26754568588051e+01°)
1.48936107771082e+01	(7.02626032392834e+01dB,6.27389641305410e+01°)
1.49279440957890e+01	(7.02373800081456e+01dB,6.28024419395014e+01°)
1.49623565609434e+01	(7.02121807404846e+01dB,6.28658899762725e+01°)
1.49968483550228e+01	(7.01870054188336e+01dB,6.29293079322187e+01°)
1.50314196608993e+01	(7.01618540256402e+01dB,6.29926954994823e+01°)
1.50660706618665e+01	(7.01367265432665e+01dB,6.30560523709838e+01°)
1.51008015416405e+01	(7.01116229539915e+01dB,6.31193782404210e+01°)
1.51356124843611e+01	(7.00865432400111e+01dB,6.31826728022692e+01°)
1.51705036745924e+01	(7.00614873834397e+01dB,6.32459357517804e+01°)
1.52054752973240e+01	(7.00364553663113e+01dB,6.33091667849836e+01°)
1.52405275379719e+01	(7.00114471705804e+01dB,6.33723655986831e+01°)
1.52756605823798e+01	(6.99864627781232e+01dB,6.34355318904593e+01°)
1.53108746168193e+01	(6.99615021707386e+01dB,6.34986653586670e+01°)
1.53461698279920e+01	(6.99365653301494e+01dB,6.35617657024352e+01°)
1.53815464030294e+01	(6.99116522380031e+01dB,6.36248326216663e+01°)
1.54170045294946e+01	(6.98867628758736e+01dB,6.36878658170352e+01°)
1.54525443953832e+01	(6.98618972252613e+01dB,6.37508649899883e+01°)
1.54881661891238e+01	(6.98370552675952e+01dB,6.38138298427426e+01°)
1.55238700995798e+01	(6.98122369842332e+01dB,6.38767600782852e+01°)
1.55596563160498e+01	(6.97874423564637e+01dB,6.39396554003710e+01°)
1.55955250282685e+01	(6.97626713655061e+01dB,6.40025155135230e+01°)
1.56314764264085e+01	(6.97379239925124e+01dB,6.40653401230299e+01°)
1.56675107010805e+01	(6.97132002185681e+01dB,6.41281289349456e+01°)
1.57036280433345e+01	(6.96885000246931e+01dB,6.41908816560872e+01°)
1.57398286446612e+01	(6.96638233918427e+01dB,6.42535979940344e+01°)
1.57761126969925e+01	(6.96391703009091e+01dB,6.43162776571273e+01°)
1.58124803927028e+01	(6.96145407327218e+01dB,6.43789203544651e+01°)
1.58489319246101e+01	(6.95899346680495e+01dB,6.44415257959048e+01°)
1.58854674859768e+01	(6.95653520876000e+01dB,6.45040936920589e+01°)
1.59220872705107e+01	(6.95407929720225e+01dB,6.45666237542946e+01°)
1.59587914723663e+01	(6.95162573019075e+01dB,6.46291156947310e+01°)
1.59955802861457e+01	(6.94917450577885e+01dB,6.46915692262381e+01°)
1.60324539068994e+01	(6.94672562201431e+01dB,6.47539840624343e+01°)
1.60694125301277e+01	(6.94427907693934e+01dB,6.48163599176847e+01°)
1.61064563517817e+01	(6.94183486859077e+01dB,6.48786965070993e+01°)
1.61435855682638e+01	(6.93939299500010e+01dB,6.49409935465303e+01°)
1.61808003764296e+01	(6.93695345419365e+01dB,6.50032507525705e+01°)
1.62181009735883e+01	(6.93451624419261e+01dB,6.50654678425508e+01°)
1.62554875575038e+01	(6.93208136301318e+01dB,6.51276445345380e+01°)
1.62929603263962e+01	(6.92964880866666e+01dB,6.51897805473327e+01°)
1.63305194789423e+01	(6.92721857915951e+01dB,6.52518756004663e+01°)
1.63681652142770e+01	(6.92479067249353e+01dB,6.53139294141994e+01°)
1.64058977319943e+01	(6.92236508666589e+01dB,6.53759417095183e+01°)
1.64437172321482e+01	(6.91994181966925e+01dB,6.54379122081335e+01°)
1.64816239152540e+01	(6.91752086949186e+01dB,6.54998406324761e+01°)
1.65196179822891e+01	(6.91510223411767e+01dB,6.55617267056956e+01°)
1.65576996346942e+01	(6.91268591152639e+01dB,6.56235701516574e+01°)
1.65958690743745e+01	(6.91027189969363e+01dB,6.56853706949392e+01°)
1.66341265037006e+01	(6.90786019659097e+01dB,6.57471280608290e+01°)
1.66724721255095e+01	(6.90545080018607e+01dB,6.58088419753216e+01°)
1.67109061431060e+01	(6.90304370844273e+01dB,6.58705121651160e+01°)
1.67494287602633e+01	(6.90063891932106e+01dB,6.59321383576119e+01°)
1.67880401812245e+01	(6.89823643077746e+01dB,6.59937202809072e+01°)
1.68267406107036e+01	(6.89583624076485e+01dB,6.60552576637944e+01°)
1.68655302538863e+01	(6.89343834723264e+01dB,6.61167502357574e+01°)
1.69044093164315e+01	(6.89104274812691e+01dB,6.61781977269687e+01°)
1.69433780044722e+01	(6.88864944139043e+01dB,6.62395998682857e+01°)
1.69824365246163e+01	(6.88625842496283e+01dB,6.63009563912470e+01°)
1.70215850839484e+01	(6.88386969678062e+01dB,6.63622670280700e+01°)
1.70608238900301e+01	(6.88148325477732e+01dB,6.64235315116463e+01°)
1.71001531509018e+01	(6.87909909688353e+01dB,6.64847495755389e+01°)
1.71395730750831e+01	(6.87671722102706e+01dB,6.65459209539784e+01°)
1.71790838715748e+01	(6.87433762513295e+01dB,6.66070453818592e+01°)
1.72186857498589e+01	(6.87196030712361e+01dB,6.66681225947361e+01°)
1.72583789199009e+01	(6.86958526491890e+01dB,6.67291523288204e+01°)
1.72981635921499e+01	(6.86721249643621e+01dB,6.67901343209759e+01°)
1.73380399775402e+01	(6.86484199959053e+01dB,6.68510683087154e+01°)
1.73780082874926e+01	(6.86247377229458e+01dB,6.69119540301966e+01°)
1.74180687339150e+01	(6.86010781245884e+01dB,6.69727912242185e+01°)
1.74582215292039e+01	(6.85774411799167e+01dB,6.70335796302166e+01°)
1.74984668862454e+01	(6.85538268679939e+01dB,6.70943189882598e+01°)
1.75388050184164e+01	(6.85302351678636e+01dB,6.71550090390454e+01°)
1.75792361395858e+01	(6.85066660585505e+01dB,6.72156495238958e+01°)
1.76197604641151e+01	(6.84831195190615e+01dB,6.72762401847537e+01°)
1.76603782068605e+01	(6.84595955283863e+01dB,6.73367807641778e+01°)
1.77010895831730e+01	(6.84360940654980e+01dB,6.73972710053393e+01°)
1.77418948089005e+01	(6.84126151093545e+01dB,6.74577106520165e+01°)
1.77827941003880e+01	(6.83891586388988e+01dB,6.75180994485909e+01°)
1.78237876744797e+01	(6.83657246330598e+01dB,6.75784371400429e+01°)
1.78648757485193e+01	(6.83423130707535e+01dB,6.76387234719472e+01°)
1.79060585403517e+01	(6.83189239308831e+01dB,6.76989581904680e+01°)
1.79473362683241e+01	(6.82955571923404e+01dB,6.77591410423548e+01°)
1.79887091512867e+01	(6.82722128340063e+01dB,6.78192717749373e+01°)
1.80301774085945e+01	(6.82488908347514e+01dB,6.78793501361214e+01°)
1.80717412601081e+01	(6.82255911734370e+01dB,6.79393758743839e+01°)
1.81134009261948e+01	(6.82023138289157e+01dB,6.79993487387677e+01°)
1.81551566277301e+01	(6.81790587800322e+01dB,6.80592684788776e+01°)
1.81970085860986e+01	(6.81558260056239e+01dB,6.81191348448749e+01°)
1.82389570231952e+01	(6.81326154845217e+01dB,6.81789475874724e+01°)
1.82810021614262e+01	(6.81094271955508e+01dB,6.82387064579301e+01°)
1.83231442237109e+01	(6.80862611175313e+01dB,6.82984112080496e+01°)
1.83653834334822e+01	(6.80631172292786e+01dB,6.83580615901693e+01°)
1.84077200146883e+01	(6.80399955096047e+01dB,6.84176573571596e+01°)
1.84501541917935e+01	(6.80168959373184e+01dB,6.84771982624169e+01°)
1.84926861897795e+01	(6.79938184912263e+01dB,6.85366840598597e+01°)
1.85353162341469e+01	(6.79707631501331e+01dB,6.85961145039224e+01°)
1.85780445509157e+01	(6.79477298928424e+01dB,6.86554893495508e+01°)
1.86208713666274e+01	(6.79247186981575e+01dB,6.87148083521959e+01°)
1.86637969083454e+01	(6.79017295448819e+01dB,6.87740712678098e+01°)
1.87068214036567e+01	(6.78787624118199e+01dB,6.88332778528392e+01°)
1.87499450806729e+01	(6.78558172777772e+01dB,6.88924278642208e+01°)
1.87931681680314e+01	(6.78328941215618e+01dB,6.89515210593755e+01°)
1.88364908948967e+01	(6.78099929219843e+01dB,6.90105571962031e+01°)
1.88799134909616e+01	(6.77871136578583e+01dB,6.90695360330765e+01°)
1.89234361864485e+01	(6.77642563080016e+01dB,6.91284573288366e+01°)
1.89670592121102e+01	(6.77414208512364e+01dB,6.91873208427867e+01°)
1.90107827992317e+01	(6.77186072663899e+01dB,6.92461263346861e+01°)
1.90546071796312e+01	(6.76958155322948e+01dB,6.93048735647457e+01°)
1.90985325856611e+01	(6.76730456277899e+01dB,6.93635622936214e+01°)
1.91425592502095e+01	(6.76502975317211e+01dB,6.94221922824085e+01°)
1.91866874067016e+01	(6.76275712229409e+01dB,6.94807632926365e+01°)
1.92309172891003e+01	(6.76048666803101e+01dB,6.95392750862627e+01°)
1.92752491319080e+01	(6.75821838826974e+01dB,6.95977274256666e+01°)
1.93196831701679e+01	(6.75595228089804e+01dB,6.96561200736443e+01°)
1.93642196394647e+01	(6.75368834380463e+01dB,6.97144527934022e+01°)
1.94088587759264e+01	(6.75142657487916e+01dB,6.97727253485513e+01°)
1.94536008162253e+01	(6.74916697201234e+01dB,6.98309375031013e+01°)
1.94984459975791e+01	(6.74690953309595e+01dB,6.98890890214546e+01°)
1.95433945577526e+01	(6.74465425602287e+01dB,6.99471796684003e+01°)
1.95884467350585e+01	(6.74240113868719e+01dB,7.00052092091081e+01°)
1.96336027683591e+01	(6.74015017898418e+01dB,7.00631774091222e+01°)
1.96788628970671e+01	(6.73790137481038e+01dB,7.01210840343555e+01°)
1.97242273611472e+01	(6.73565472406363e+01dB,7.01789288510831e+01°)
1.97696964011172e+01	(6.73341022464311e+01dB,7.02367116259366e+01°)
1.98152702580496e+01	(6.73116787444938e+01dB,7.02944321258972e+01°)
1.98609491735723e+01	(6.72892767138445e+01dB,7.03520901182905e+01°)
1.99067333898705e+01	(6.72668961335177e+01dB,7.04096853707793e+01°)
1.99526231496874e+01	(6.72445369825630e+01dB,7.04672176513582e+01°)
1.99986186963261e+01	(6.72221992400456e+01dB,7.05246867283466e+01°)
2.00447202736502e+01	(6.71998828850461e+01dB,7.05820923703828e+01°)
2.00909281260859e+01	(6.71775878966616e+01dB,7.06394343464178e+01°)
2.01372424986225e+01	(6.71553142540056e+01dB,7.06967124257083e+01°)
2.01836636368142e+01	(6.71330619362084e+01dB,7.07539263778112e+01°)
2.02301917867813e+01	(6.71108309224175e+01dB,7.08110759725767e+01°)
2.02768271952114e+01	(6.70886211917979e+01dB,7.08681609801419e+01°)
2.03235701093608e+01	(6.70664327235324e+01dB,7.09251811709243e+01°)
2.03704207770558e+01	(6.70442654968219e+01dB,7.09821363156157e+01°)
2.04173794466939e+01	(6.70221194908857e+01dB,7.10390261851753e+01°)
2.04644463672453e+01	(6.69999946849619e+01dB,7.10958505508237e+01°)
2.05116217882542e+01	(6.69778910583074e+01dB,7.11526091840356e+01°)
2.05589059598400e+01	(6.69558085901985e+01dB,7.12093018565343e+01°)
2.06062991326986e+01	(6.69337472599308e+01dB,7.12659283402840e+01°)
2.06538015581038e+01	(6.69117070468199e+01dB,7.13224884074841e+01°)
2.07014134879090e+01	(6.68896879302010e+01dB,7.13789818305625e+01°)
2.07491351745476e+01	(6.68676898894299e+01dB,7.14354083821683e+01°)
2.07969668710355e+01	(6.68457129038825e+01dB,7.14917678351662e+01°)
2.08449088309714e+01	(6.68237569529556e+01dB,7.15480599626290e+01°)
2.08929613085389e+01	(6.68018220160667e+01dB,7.16042845378313e+01°)
2.09411245585075e+01	(6.67799080726541e+01dB,7.16604413342430e+01°)
2.09893988362338e+01	(6.67580151021777e+01dB,7.17165301255222e+01°)
2.10377843976633e+01	(6.67361430841184e+01dB,7.17725506855088e+01°)
2.10862814993314e+01	(6.67142919979789e+01dB,7.18285027882177e+01°)
2.11348903983650e+01	(6.66924618232834e+01dB,7.18843862078320e+01°)
2.11836113524835e+01	(6.66706525395779e+01dB,7.19402007186963e+01°)
2.12324446200007e+01	(6.66488641264304e+01dB,7.19959460953104e+01°)
2.12813904598256e+01	(6.66270965634310e+01dB,7.20516221123213e+01°)
2.13304491314643e+01	(6.66053498301919e+01dB,7.21072285445181e+01°)
2.13796208950208e+01	(6.65836239063475e+01dB,7.21627651668238e+01°)
2.14289060111991e+01	(6.65619187715546e+01dB,7.22182317542891e+01°)
2.14783047413038e+01	(6.65402344054926e+01dB,7.22736280820859e+01°)
2.15278173472422e+01	(6.65185707878632e+01dB,7.23289539254998e+01°)
2.15774440915251e+01	(6.64969278983907e+01dB,7.23842090599237e+01°)
2.16271852372687e+01	(6.64753057168221e+01dB,7.24393932608510e+01°)
2.16770410481954e+01	(6.64537042229270e+01dB,7.24945063038685e+01°)
2.17270117886359e+01	(6.64321233964976e+01dB,7.25495479646499e+01°)
2.17770977235300e+01	(6.64105632173490e+01dB,7.26045180189486e+01°)
2.18272991184285e+01	(6.63890236653188e+01dB,7.26594162425911e+01°)
2.18776162394940e+01	(6.63675047202674e+01dB,7.27142424114701e+01°)
2.19280493535029e+01	(6.63460063620780e+01dB,7.27689963015374e+01°)
2.19785987278467e+01	(6.63245285706563e+01dB,7.28236776887975e+01°)
2.20292646305330e+01	(6.63030713259307e+01dB,7.28782863493002e+01°)
2.20800473301874e+01	(6.62816346078524e+01dB,7.29328220591340e+01°)
2.21309470960548e+01	(6.62602183963949e+01dB,7.29872845944195e+01°)
2.21819641980006e+01	(6.62388226715542e+01dB,7.30416737313020e+01°)
2.22330989065124e+01	(6.62174474133489e+01dB,7.30959892459447e+01°)
2.22843514927014e+01	(6.61960926018199e+01dB,7.31502309145223e+01°)
2.23357222283037e+01	(6.61747582170302e+01dB,7.32043985132135e+01°)
2.23872113856818e+01	(6.61534442390651e+01dB,7.32584918181947e+01°)
2.24388192378260e+01	(6.61321506480319e+01dB,7.33125106056325e+01°)
2.24905460583562e+01	(6.61108774240597e+01dB,7.33664546516775e+01°)
2.25423921215227e+01	(6.60896245472995e+01dB,7.34203237324567e+01°)
2.25943577022081e+01	(6.60683919979240e+01dB,7.34741176240674e+01°)
2.26464430759290e+01	(6.60471797561271e+01dB,7.35278361025698e+01°)
2.26986485188366e+01	(6.60259878021243e+01dB,7.35814789439801e+01°)
2.27509743077191e+01	(6.60048161161522e+01dB,7.36350459242639e+01°)
2.28034207200025e+01	(6.59836646784682e+01dB,7.36885368193296e+01°)
2.28559880337526e+01	(6.59625334693507e+01dB,7.37419514050206e+01°)
2.29086765276761e+01	(6.59414224690984e+01dB,7.37952894571095e+01°)
2.29614864811220e+01	(6.59203316580305e+01dB,7.38485507512907e+01°)
2.30144181740834e+01	(6.58992610164863e+01dB,7.39017350631737e+01°)
2.30674718871990e+01	(6.58782105248250e+01dB,7.39548421682763e+01°)
2.31206479017543e+01	(6.58571801634254e+01dB,7.40078718420175e+01°)
2.31739464996831e+01	(6.58361699126859e+01dB,7.40608238597113e+01°)
2.32273679635694e+01	(6.58151797530236e+01dB,7.41136979965594e+01°)
2.32809125766484e+01	(6.57942096648747e+01dB,7.41664940276445e+01°)
2.33345806228083e+01	(6.57732596286940e+01dB,7.42192117279236e+01°)
2.33883723865918e+01	(6.57523296249546e+01dB,7.42718508722211e+01°)
2.34422881531975e+01	(6.57314196341473e+01dB,7.43244112352224e+01°)
2.34963282084814e+01	(6.57105296367807e+01dB,7.43768925914667e+01°)
2.35504928389584e+01	(6.56896596133809e+01dB,7.44292947153405e+01°)
2.36047823318040e+01	(6.56688095444904e+01dB,7.44816173810709e+01°)
2.36591969748558e+01	(6.56479794106691e+01dB,7.45338603627188e+01°)
2.37137370566148e+01	(6.56271691924925e+01dB,7.45860234341723e+01°)
2.37684028662470e+01	(6.56063788705524e+01dB,7.46381063691397e+01°)
2.38231946935852e+01	(6.55856084254560e+01dB,7.46901089411437e+01°)
2.38781128291300e+01	(6.55648578378255e+01dB,7.47420309235135e+01°)
2.39331575640521e+01	(6.55441270882982e+01dB,7.47938720893793e+01°)
2.39883291901931e+01	(6.55234161575252e+01dB,7.48456322116649e+01°)
2.40436280000676e+01	(6.55027250261720e+01dB,7.48973110630816e+01°)
2.40990542868642e+01	(6.54820536749174e+01dB,7.49489084161214e+01°)
2.41546083444476e+01	(6.54614020844532e+01dB,7.50004240430505e+01°)
2.42102904673600e+01	(6.54407702354837e+01dB,7.50518577159027e+01°)
2.42661009508224e+01	(6.54201581087256e+01dB,7.51032092064727e+01°)
2.43220400907364e+01	(6.53995656849071e+01dB,7.51544782863103e+01°)
2.43781081836857e+01	(6.53789929447676e+01dB,7.52056647267131e+01°)
2.44343055269379e+01	(6.53584398690572e+01dB,7.52567682987202e+01°)
2.44906324184456e+01	(6.53379064385362e+01dB,7.53077887731064e+01°)
2.45470891568485e+01	(6.53173926339746e+01dB,7.53587259203749e+01°)
2.46036760414744e+01	(6.52968984361516e+01dB,7.54095795107516e+01°)
2.46603933723416e+01	(6.52764238258550e+01dB,7.54603493141780e+01°)
2.47172414501595e+01	(6.52559687838806e+01dB,7.55110351003060e+01°)
2.47742205763310e+01	(6.52355332910320e+01dB,7.55616366384903e+01°)
2.48313310529539e+01	(6.52151173281197e+01dB,7.56121536977829e+01°)
2.48885731828221e+01	(6.51947208759605e+01dB,7.56625860469265e+01°)
2.49459472694277e+01	(6.51743439153772e+01dB,7.57129334543485e+01°)
2.50034536169624e+01	(6.51539864271976e+01dB,7.57631956881546e+01°)
2.50610925303193e+01	(6.51336483922546e+01dB,7.58133725161226e+01°)
2.51188643150939e+01	(6.51133297913848e+01dB,7.58634637056962e+01°)
2.51767692775867e+01	(6.50930306054285e+01dB,7.59134690239792e+01°)
2.52348077248039e+01	(6.50727508152284e+01dB,7.59633882377289e+01°)
2.52929799644596e+01	(6.50524904016298e+01dB,7.60132211133503e+01°)
2.53512863049772e+01	(6.50322493454793e+01dB,7.60629674168902e+01°)
2.54097270554911e+01	(6.50120276276244e+01dB,7.61126269140308e+01°)
2.54683025258485e+01	(6.49918252289129e+01dB,7.61621993700839e+01°)
2.55270130266106e+01	(6.49716421301919e+01dB,7.62116845499851e+01°)
2.55858588690545e+01	(6.49514783123076e+01dB,7.62610822182875e+01°)
2.56448403651752e+01	(6.49313337561042e+01dB,7.63103921391564e+01°)
2.57039578276867e+01	(6.49112084424233e+01dB,7.63596140763625e+01°)
2.57632115700238e+01	(6.48911023521034e+01dB,7.64087477932773e+01°)
2.58226019063440e+01	(6.48710154659788e+01dB,7.64577930528663e+01°)
2.58821291515290e+01	(6.48509477648792e+01dB,7.65067496176836e+01°)
2.59417936211862e+01	(6.48308992296287e+01dB,7.65556172498663e+01°)
2.60015956316508e+01	(6.48108698410453e+01dB,7.66043957111285e+01°)
2.60615354999870e+01	(6.47908595799400e+01dB,7.66530847627562e+01°)
2.61216135439901e+01	(6.47708684271159e+01dB,7.67016841656011e+01°)
2.61818300821879e+01	(6.47508963633678e+01dB,7.67501936800751e+01°)
2.62421854338424e+01	(6.47309433694809e+01dB,7.67986130661454e+01°)
2.63026799189518e+01	(6.47110094262304e+01dB,7.68469420833281e+01°)
2.63633138582518e+01	(6.46910945143807e+01dB,7.68951804906834e+01°)
2.64240875732175e+01	(6.46711986146841e+01dB,7.69433280468097e+01°)
2.64850013860650e+01	(6.46513217078807e+01dB,7.69913845098389e+01°)
2.65460556197534e+01	(6.46314637746970e+01dB,7.70393496374302e+01°)
2.66072505979861e+01	(6.46116247958451e+01dB,7.70872231867656e+01°)
2.66685866452128e+01	(6.45918047520223e+01dB,7.71350049145438e+01°)
2.67300640866311e+01	(6.45720036239097e+01dB,7.71826945769761e+01°)
2.67916832481883e+01	(6.45522213921715e+01dB,7.72302919297799e+01°)
2.68534444565830e+01	(6.45324580374544e+01dB,7.72777967281749e+01°)
2.69153480392671e+01	(6.45127135403864e+01dB,7.73252087268769e+01°)
2.69773943244471e+01	(6.44929878815759e+01dB,7.73725276800935e+01°)
2.70395836410864e+01	(6.44732810416108e+01dB,7.74197533415187e+01°)
2.71019163189064e+01	(6.44535930010579e+01dB,7.74668854643282e+01°)
2.71643926883887e+01	(6.44339237404617e+01dB,7.75139238011743e+01°)
2.72270130807770e+01	(6.44142732403432e+01dB,7.75608681041812e+01°)
2.72897778280783e+01	(6.43946414811997e+01dB,7.76077181249399e+01°)
2.73526872630650e+01	(6.43750284435030e+01dB,7.76544736145041e+01°)
2.74157417192767e+01	(6.43554341076993e+01dB,7.77011343233845e+01°)
2.74789415310219e+01	(6.43358584542073e+01dB,7.77477000015450e+01°)
2.75422870333795e+01	(6.43163014634179e+01dB,7.77941703983978e+01°)
2.76057785622013e+01	(6.42967631156933e+01dB,7.78405452627984e+01°)
2.76694164541130e+01	(6.42772433913653e+01dB,7.78868243430417e+01°)
2.77332010465163e+01	(6.42577422707351e+01dB,7.79330073868575e+01°)
