Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
58210.321777,0.04588846243626489,-0.04848770338524078,-23.509760394832938,0.04588846243626489,-0.04848770338524078,-46.57760063351738
60255.958607,0.04089462989009741,-0.04941555441131391,-23.857074462448512,0.04089462989009741,-0.04941555441131391,-50.39000084682804
62373.483548,0.03554207357787926,-0.0499815091645267,-24.246516052244694,0.03554207357787926,-0.0499815091645267,-54.583198205494966
64565.422903,0.029973877279324983,-0.05049547906465109,-24.624041865151437,0.029973877279324983,-0.05049547906465109,-59.306832721348265
66834.391757,0.024751721878481545,-0.050673528862440385,-24.97510845435531,0.024751721878481545,-0.050673528862440385,-63.96658770480552
69183.097092,0.01955745516621271,-0.05040148608020658,-25.34200329013062,0.01955745516621271,-0.05040148608020658,-68.79208839353107
71614.341021,0.0139286679247526,-0.04996424141241774,-25.701777848311313,0.0139286679247526,-0.04996424141241774,-74.42297965498419
74131.02413,0.008654877789816204,-0.048997439762103134,-26.06309699765898,0.008654877789816204,-0.048997439762103134,-79.98264102929468
76736.148936,0.0025625869719681994,-0.04752028602137337,-26.449807987266286,0.0025625869719681994,-0.04752028602137337,-86.91324792204972
79432.823472,-0.0032993046537771287,-0.04554702711126521,-26.808070717622968,-0.0032993046537771287,-0.04554702711126521,-94.14311638336854
82224.264995,-0.009783722886551573,-0.041786834106127414,-27.34743209614959,-0.009783722886551573,-0.041786834106127414,-103.1775262940998
85113.80382,-0.01655476261671064,-0.03704988356052403,-27.833712631788575,-0.01655476261671064,-0.03704988356052403,-114.07621927359048
88104.887301,-0.02355051539755593,-0.028616000775914585,-28.62170616615478,-0.02355051539755593,-0.028616000775914585,-129.45383936263607
91201.083936,-0.027173503004819057,-0.013811151856936071,-30.319154863224618,-0.027173503004819057,-0.013811151856936071,-153.0576790192407
94406.087629,-0.015615554979331595,0.004608498398844928,-35.766167881311034,-0.015615554979331595,0.004608498398844928,163.5574950492517
97723.722096,0.00017383833205827822,0.004503297798782635,-46.9229198334218,0.00017383833205827822,0.004503297798782635,87.78934012095743
101157.945426,0.014516644698987322,-0.009983823626929038,-35.08064705387745,0.014516644698987322,-0.009983823626929038,-34.51825176670518
104712.854805,0.006941233042599954,-0.02352004272203878,-32.20855983582231,0.006941233042599954,-0.02352004272203878,-73.55762033027857
108392.691402,-0.0019294447645271861,-0.025518193415827384,-31.838243780528792,-0.0019294447645271861,-0.025518193415827384,-94.32393828590716
112201.84543,-0.008306443608833109,-0.023202413647680636,-32.1656167601986,-0.008306443608833109,-0.023202413647680636,-109.69732256935465
116144.861384,-0.012174609418137354,-0.01961323173807124,-32.733543011963306,-0.012174609418137354,-0.01961323173807124,-121.82930099772541
120226.443462,-0.01432144530960493,-0.016107173040446232,-33.32972379079302,-0.01432144530960493,-0.016107173040446232,-131.6414036525767
124451.461177,-0.014969177507289662,-0.012868679115038528,-34.09292800204981,-0.014969177507289662,-0.012868679115038528,-139.3150617180453
128824.955169,-0.015050998706100053,-0.009799750335125838,-34.91379164587296,-0.015050998706100053,-0.009799750335125838,-146.93172814925853
133352.143216,-0.014615162889042303,-0.007142058837369606,-35.77390479947978,-0.014615162889042303,-0.007142058837369606,-153.956415042123
138038.42646,-0.01415008350091896,-0.004906827849098103,-36.49167197428251,-0.01415008350091896,-0.004906827849098103,-160.8749761945287
142889.395851,-0.013580342039496257,-0.003021601705578726,-37.13193884835537,-0.013580342039496257,-0.003021601705578726,-167.4561247344563
147910.838817,-0.012250195070096276,-0.00139834320556134,-38.18091721350409,-0.012250195070096276,-0.00139834320556134,-173.48795043369987
153108.746168,-0.011921605212048483,0.0001516183661501543,-38.472602883389065,-0.011921605212048483,0.0001516183661501543,179.27135448625614
158489.319246,-0.010790416836684441,0.0012951251512924606,-39.277116954378414,-0.010790416836684441,0.0012951251512924606,173.15578641918128
164058.97732,-0.009682781180453293,0.002494161540105469,-40.00099494465596,-0.009682781180453293,0.002494161540105469,165.55534365116267
169824.365246,-0.00852119899116014,0.003986744851314763,-40.5303235671024,-0.00852119899116014,0.003986744851314763,154.92689444573736
175792.361396,-0.006948087673051324,0.005139626748314067,-41.26727740557858,-0.006948087673051324,0.005139626748314067,143.50899402739694
181970.085861,-0.004976222932329492,0.006071546783550104,-42.10232672840684,-0.004976222932329492,0.006071546783550104,129.33795119389646
188364.908949,-0.0004170719481130275,0.0055390167359652565,-45.1067929947962,-0.0004170719481130275,0.0055390167359652565,94.30608083797361
194984.459976,0.00015583792176016026,-0.0064921541003823205,-43.7497219450366,0.00015583792176016026,-0.0064921541003823205,-88.62493392143107
201836.636368,-0.004606213663728739,-0.0002966707523210051,-46.71514020670659,-0.004606213663728739,-0.0002966707523210051,-176.31486122559872
208929.613085,-0.004109675181282304,0.002522080594729874,-46.33571053811092,-0.004109675181282304,0.002522080594729874,148.46283353890087
216271.852373,-0.0031443811647701822,0.0031752850673036556,-46.996313264303055,-0.0031443811647701822,0.0031752850673036556,134.71981921089892
223872.113857,-0.00207199742762885,0.002939789146592864,-48.88215652744215,-0.00207199742762885,0.002939789146592864,125.176624491295
231739.464997,-0.0015182776743934785,0.002766499243581962,-50.017979974082266,-0.0015182776743934785,0.002766499243581962,118.75834442299299
239883.291902,-0.0012835980679099899,0.0025208019661426204,-50.96797840954781,-0.0012835980679099899,0.0025208019661426204,116.98529743138602
248313.31053,-0.0007894751210756846,0.002099225247965778,-52.98430494614333,-0.0007894751210756846,0.002099225247965778,110.61024030609333
257039.578277,-0.0007845373618722722,0.002124752606415824,-52.89876496340394,-0.0007845373618722722,0.002124752606415824,110.26601362352733
266072.50598,-0.00058267290314554,0.002094094082713627,-53.256222932983874,-0.00058267290314554,0.002094094082713627,105.54900329715134
275422.870334,-0.00033781828509366735,0.001819094490776894,-54.65564433028724,-0.00033781828509366735,0.001819094490776894,100.52037179290525
285101.82675,0.0005695199321371304,0.0013803588370513574,-56.517450988567816,0.0005695199321371304,0.0013803588370513574,67.57952818707861
295120.922667,-0.0006636610396417854,-0.0001430847441996648,-63.36375182143867,-0.0006636610396417854,-0.0001430847441996648,-167.8333128186455
