10	1	0.002437	-52.2629	0
10	2	0.00192857	-54.2953	-16.1469
11.22	1	0.0024603	-52.1802	0
11.22	2	0.00192863	-54.295	-14.2285
12.59	1	0.00247836	-52.1167	0
12.59	2	0.00192858	-54.2952	-12.4703
14.13	1	0.00249332	-52.0644	0
14.13	2	0.00192867	-54.2949	-10.8305
15.85	1	0.00250581	-52.021	0
15.85	2	0.0019293	-54.292	-9.32944
17.78	1	0.00251505	-51.9891	0
17.78	2	0.00192921	-54.2924	-7.92544
19.95	1	0.00252329	-51.9607	0
19.95	2	0.00192954	-54.2909	-6.61946
22.38	1	0.00253515	-51.9199	0
22.38	2	0.00193374	-54.2721	-5.41017
25.11	1	0.00254103	-51.8998	0
25.11	2	0.00193466	-54.2679	-4.2528
28.17	1	0.00254494	-51.8864	0
28.17	2	0.0019349	-54.2668	-3.13188
31.61	1	0.00254819	-51.8754	0
31.61	2	0.00193595	-54.2621	-2.06144
35.47	1	0.00255183	-51.863	0
35.47	2	0.00193708	-54.2571	-0.997472
39.8	1	0.00255434	-51.8544	0
39.8	2	0.00193779	-54.2539	0.0629282
44.66	1	0.00255624	-51.848	0
44.66	2	0.00193908	-54.2481	1.10632
50.11	1	0.00255843	-51.8405	0
50.11	2	0.00194206	-54.2348	2.13571
56.22	1	0.00255929	-51.8376	0
56.22	2	0.00194407	-54.2258	3.196
63.08	1	0.00256143	-51.8304	0
63.08	2	0.00194711	-54.2122	4.33305
70.78	1	0.00256262	-51.8263	0
70.78	2	0.00195081	-54.1957	5.51471
79.42	1	0.00256317	-51.8245	0
79.42	2	0.00195563	-54.1743	6.75027
89.11	1	0.00256449	-51.82	0
89.11	2	0.00196181	-54.1469	8.07052
99.98	1	0.0025652	-51.8176	0
99.98	2	0.00196957	-54.1126	9.527
112.2	1	0.0025749	-51.7848	0
112.2	2	0.00198541	-54.043	11.0822
125.9	1	0.0025761	-51.7808	0
125.9	2	0.00199902	-53.9837	12.7362
141.3	1	0.00257788	-51.7748	0
141.3	2	0.00201426	-53.9177	14.5767
158.5	1	0.00257903	-51.7709	0
158.5	2	0.00203448	-53.8309	16.5279
177.8	1	0.00257965	-51.7688	0
177.8	2	0.00205823	-53.7301	18.6742
199.5	1	0.0025809	-51.7646	0
199.5	2	0.00208932	-53.5999	20.9627
