10	1	0.000769859	-62.2718	0
10	2	0.000499495	-66.0294	-15.7715
11.22	1	0.000776584	-62.1962	0
11.22	2	0.000499537	-66.0287	-13.8287
12.59	1	0.000782366	-62.1318	0
12.59	2	0.000499959	-66.0213	-11.985
14.13	1	0.000787587	-62.074	0
14.13	2	0.000500259	-66.0161	-10.3195
15.85	1	0.000791279	-62.0334	0
15.85	2	0.000500422	-66.0133	-8.74159
17.78	1	0.000794108	-62.0024	0
17.78	2	0.000501034	-66.0027	-7.32064
19.95	1	0.000796706	-61.974	0
19.95	2	0.000501676	-65.9915	-5.96097
22.38	1	0.000800626	-61.9314	0
22.38	2	0.000503926	-65.9527	-4.64551
25.11	1	0.000802386	-61.9123	0
25.11	2	0.000501983	-65.9862	-3.43699
28.17	1	0.000803342	-61.902	0
28.17	2	0.000505784	-65.9207	-2.22965
31.61	1	0.000804185	-61.8929	0
31.61	2	0.000506865	-65.9022	-1.11072
35.47	1	0.000805875	-61.8746	0
35.47	2	0.000508724	-65.8704	0.0289984
39.8	1	0.000806528	-61.8676	0
39.8	2	0.00051133	-65.826	1.08925
44.66	1	0.000806301	-61.8701	0
44.66	2	0.000513985	-65.781	2.27225
50.11	1	0.000807795	-61.854	0
50.11	2	0.000518296	-65.7084	3.23433
56.22	1	0.000807737	-61.8546	0
56.22	2	0.000521857	-65.649	4.32512
63.08	1	0.000808524	-61.8461	0
63.08	2	0.000526434	-65.5731	5.37191
70.78	1	0.000808723	-61.844	0
70.78	2	0.000533106	-65.4637	6.49043
79.42	1	0.000809191	-61.839	0
79.42	2	0.000540098	-65.3505	7.445
89.11	1	0.00080942	-61.8365	0
89.11	2	0.000548763	-65.2123	8.33433
99.98	1	0.000808503	-61.8464	0
99.98	2	0.000558732	-65.0559	9.27076
112.2	1	0.000812074	-61.8081	0
112.2	2	0.000571082	-64.866	10.0515
125.9	1	0.000812383	-61.8048	0
125.9	2	0.000582816	-64.6894	10.6109
141.3	1	0.000813289	-61.7951	0
141.3	2	0.000596221	-64.4919	11.1557
158.5	1	0.000813543	-61.7924	0
158.5	2	0.000609972	-64.2938	11.585
177.8	1	0.000815155	-61.7752	0
177.8	2	0.000624547	-64.0887	11.8405
199.5	1	0.000815767	-61.7687	0
199.5	2	0.000638777	-63.893	12.0312
223.8	1	0.000816092	-61.7652	0
223.8	2	0.000652845	-63.7038	11.9907
251.1	1	0.000817962	-61.7453	0
251.1	2	0.000667539	-63.5105	11.9367
281.7	1	0.000816417	-61.7618	0
281.7	2	0.000679627	-63.3546	11.5468
316.1	1	0.000818226	-61.7425	0
316.1	2	0.000692226	-63.195	11.4557
354.7	1	0.000819047	-61.7338	0
354.7	2	0.000702553	-63.0664	11.2273
398	1	0.000817172	-61.7537	0
398	2	0.000710919	-62.9636	11.0394
446.6	1	0.000818706	-61.7374	0
446.6	2	0.000718894	-62.8667	10.7882
501.1	1	0.000819669	-61.7272	0
501.1	2	0.00072734	-62.7652	10.7398
562.2	1	0.000818957	-61.7348	0
562.2	2	0.00073167	-62.7137	10.7295
630.8	1	0.000818929	-61.7351	0
630.8	2	0.000738429	-62.6338	10.8065
707.8	1	0.00081891	-61.7353	0
707.8	2	0.000741888	-62.5932	10.8978
794.2	1	0.000820813	-61.7151	0
794.2	2	0.000746621	-62.538	11.0746
891.1	1	0.000820142	-61.7222	0
891.1	2	0.000750269	-62.4957	11.5186
999.8	1	0.000819087	-61.7334	0
999.8	2	0.000755494	-62.4354	12.1891
1122	1	0.000820674	-61.7166	0
1122	2	0.000758663	-62.399	12.8318
1259	1	0.000819605	-61.7279	0
1259	2	0.000765003	-62.3267	13.695
1413	1	0.000822409	-61.6982	0
1413	2	0.000771705	-62.251	14.5375
1585	1	0.000822342	-61.6989	0
1585	2	0.000780735	-62.1499	15.8656
1778	1	0.00082383	-61.6832	0
1778	2	0.000789786	-62.0498	17.1159
1995	1	0.000825361	-61.6671	0
1995	2	0.000797933	-61.9607	18.6727
2238	1	0.0008254	-61.6667	0
2238	2	0.000810508	-61.8249	20.2604
2511	1	0.000829421	-61.6245	0
2511	2	0.000828199	-61.6373	22.1383
2817	1	0.000830989	-61.6081	0
2817	2	0.000841659	-61.4973	23.9395
3161	1	0.000832039	-61.5971	0
3161	2	0.00086516	-61.2581	26.2155
3547	1	0.000828602	-61.6331	0
3547	2	0.000892241	-60.9904	28.2751
3980	1	0.000831226	-61.6056	0
3980	2	0.000919957	-60.7247	30.4861
4466	1	0.000837617	-61.5391	0
4466	2	0.000961014	-60.3454	33.295
5011	1	0.000839438	-61.5202	0
5011	2	0.00100261	-59.9774	35.6518
5622	1	0.000841901	-61.4948	0
5622	2	0.0010541	-59.5423	38.1394
6308	1	0.000843394	-61.4794	0
6308	2	0.00111174	-59.08	40.6999
7078	1	0.000845736	-61.4553	0
7078	2	0.0011786	-58.5727	43.0296
7942	1	0.000847346	-61.4388	0
7942	2	0.00125324	-58.0393	45.5161
8911	1	0.000851297	-61.3984	0
8911	2	0.0013388	-57.4657	47.6868
9998	1	0.000852967	-61.3814	0
9998	2	0.00143389	-56.8697	50.0295
11220	1	0.00085518	-61.3588	0
11220	2	0.00154281	-56.2338	52.1871
12590	1	0.000855924	-61.3513	0
12590	2	0.00166441	-55.5748	54.2738
14130	1	0.000858806	-61.3221	0
14130	2	0.00179831	-54.9027	56.2872
15850	1	0.000859012	-61.32	0
15850	2	0.00194664	-54.2143	58.1714
17780	1	0.000860307	-61.3069	0
17780	2	0.00211431	-53.4966	60.1176
19950	1	0.000860514	-61.3048	0
19950	2	0.00230309	-52.7538	61.8491
22380	1	0.000860787	-61.3021	0
22380	2	0.00251218	-51.999	63.6053
25110	1	0.000860568	-61.3043	0
25110	2	0.00274732	-51.2218	65.2013
28170	1	0.000858526	-61.3249	0
28170	2	0.00300965	-50.4297	66.6247
31610	1	0.000858924	-61.3209	0
31610	2	0.0033084	-49.6076	68.0639
35470	1	0.000858656	-61.3236	0
35470	2	0.00363976	-48.7785	69.3879
39800	1	0.000858843	-61.3217	0
39800	2	0.0040088	-47.9397	70.4779
44660	1	0.000858449	-61.3257	0
44660	2	0.00442262	-47.0864	71.4933
50110	1	0.000858467	-61.3255	0
50110	2	0.00487709	-46.2368	72.3802
56220	1	0.000857076	-61.3396	0
56220	2	0.00538528	-45.3758	73.1908
63080	1	0.000858198	-61.3282	0
63080	2	0.00594554	-44.5162	74.0375
70780	1	0.000857161	-61.3388	0
70780	2	0.00656748	-43.652	74.672
79420	1	0.000858764	-61.3225	0
79420	2	0.00727079	-42.7684	75.3262
89110	1	0.000858304	-61.3272	0
89110	2	0.0080418	-41.8929	76.013
99980	1	0.000857368	-61.3367	0
99980	2	0.00889424	-41.0178	76.5591
112200	1	0.000855541	-61.3552	0
112200	2	0.00982639	-40.1521	77.0847
125900	1	0.000852595	-61.3851	0
125900	2	0.0108601	-39.2833	77.6274
141300	1	0.000848311	-61.4289	0
141300	2	0.0119954	-38.4197	77.994
158500	1	0.000846997	-61.4424	0
158500	2	0.0132569	-37.5512	78.4315
177800	1	0.000843086	-61.4826	0
177800	2	0.0146299	-36.6952	78.9199
199500	1	0.000839	-61.5248	0
199500	2	0.0161336	-35.8454	79.243
223800	1	0.000832231	-61.5951	0
223800	2	0.0177798	-35.0014	79.5916
251100	1	0.000824766	-61.6734	0
251100	2	0.0195772	-34.165	80.0846
281700	1	0.000822497	-61.6973	0
281700	2	0.0215783	-33.3197	80.5137
316100	1	0.000814498	-61.7822	0
316100	2	0.0237452	-32.4885	81.0137
354700	1	0.000806504	-61.8679	0
354700	2	0.0261364	-31.6551	81.7017
398000	1	0.00080317	-61.9038	0
398000	2	0.0288245	-30.8048	82.4598
446600	1	0.000791055	-62.0359	0
446600	2	0.0317397	-29.9679	83.4321
501100	1	0.000754882	-62.4424	0
501100	2	0.0349212	-29.1382	84.0176
562200	1	0.000750983	-62.4874	0
562200	2	0.0384524	-28.3015	81.7174
630800	1	0.000766225	-62.3129	0
630800	2	0.0424956	-27.4331	83.1873
707800	1	0.000753632	-62.4568	0
707800	2	0.0469387	-26.5694	84.7677
794200	1	0.000745733	-62.5483	0
794200	2	0.0519271	-25.6921	86.2035
891100	1	0.000728871	-62.747	0
891100	2	0.057427	-24.8177	87.5601
999800	1	0.000711613	-62.9551	0
999800	2	0.0635316	-23.9402	89.0618
1.122e+006	1	0.000829528	-61.6234	0
1.122e+006	2	0.0700939	-23.0864	89.172
1.259e+006	1	0.000826437	-61.6558	0
1.259e+006	2	0.0775421	-22.2092	90.7604
1.413e+006	1	0.000821814	-61.7045	0
1.413e+006	2	0.0857979	-21.3305	92.6168
1.585e+006	1	0.000816502	-61.7609	0
1.585e+006	2	0.0949658	-20.4487	94.5579
1.778e+006	1	0.000810439	-61.8256	0
1.778e+006	2	0.105108	-19.5673	96.7218
1.995e+006	1	0.000801091	-61.9264	0
1.995e+006	2	0.116345	-18.6851	99.1777
2.238e+006	1	0.000790786	-62.0388	0
2.238e+006	2	0.128904	-17.7946	101.941
2.511e+006	1	0.000777038	-62.1912	0
2.511e+006	2	0.143012	-16.8926	104.808
2.817e+006	1	0.000760446	-62.3786	0
2.817e+006	2	0.158734	-15.9866	108.069
3.161e+006	1	0.000738747	-62.6301	0
3.161e+006	2	0.176344	-15.0728	111.626
3.547e+006	1	0.000714334	-62.922	0
