10	1	0.00243917	-52.2551	0
10	2	0.000866232	-61.2473	-16.2122
11.22	1	0.00246123	-52.1769	0
11.22	2	0.000865603	-61.2536	-14.2841
12.59	1	0.00247933	-52.1133	0
12.59	2	0.000865443	-61.2552	-12.5324
14.13	1	0.00249511	-52.0582	0
14.13	2	0.00086506	-61.2591	-10.9045
15.85	1	0.00250717	-52.0163	0
15.85	2	0.000864923	-61.2605	-9.41826
17.78	1	0.00251714	-51.9819	0
17.78	2	0.00086539	-61.2558	-8.04798
19.95	1	0.00252464	-51.956	0
19.95	2	0.000865345	-61.2562	-6.72678
22.38	1	0.00253795	-51.9103	0
22.38	2	0.000866937	-61.2402	-5.52427
25.11	1	0.00254267	-51.8942	0
25.11	2	0.000868751	-61.2221	-4.23525
28.17	1	0.00254647	-51.8812	0
28.17	2	0.000867715	-61.2325	-3.27534
31.61	1	0.00255082	-51.8664	0
31.61	2	0.000868068	-61.2289	-2.15563
35.47	1	0.00255324	-51.8582	0
35.47	2	0.000868308	-61.2265	-1.14599
39.8	1	0.00255594	-51.849	0
39.8	2	0.000868668	-61.2229	-0.186169
44.66	1	0.00255767	-51.8431	0
44.66	2	0.000869392	-61.2157	0.841356
50.11	1	0.00256155	-51.8299	0
50.11	2	0.000870003	-61.2096	1.93619
56.22	1	0.00256146	-51.8302	0
56.22	2	0.000870757	-61.2021	2.95701
63.08	1	0.0025631	-51.8247	0
63.08	2	0.000872125	-61.1884	4.04925
70.78	1	0.00256495	-51.8184	0
70.78	2	0.000874278	-61.167	5.16453
79.42	1	0.00256583	-51.8154	0
79.42	2	0.000876051	-61.1494	6.39313
89.11	1	0.00256637	-51.8136	0
89.11	2	0.000878663	-61.1236	7.67051
99.98	1	0.00256689	-51.8119	0
99.98	2	0.000881504	-61.0955	9.07593
112.2	1	0.00257686	-51.7782	0
112.2	2	0.000888353	-61.0283	10.556
125.9	1	0.0025776	-51.7757	0
125.9	2	0.000892606	-60.9868	12.1872
141.3	1	0.00257937	-51.7697	0
141.3	2	0.000900367	-60.9116	13.9608
158.5	1	0.00258082	-51.7649	0
158.5	2	0.000908436	-60.8341	15.8675
177.8	1	0.00258185	-51.7614	0
177.8	2	0.000918453	-60.7389	17.9629
199.5	1	0.00258259	-51.7589	0
199.5	2	0.000931328	-60.6179	20.2334
223.8	1	0.00258853	-51.7389	0
223.8	2	0.000948614	-60.4582	22.5823
251.1	1	0.00258933	-51.7363	0
251.1	2	0.000968145	-60.2812	25.261
281.7	1	0.00259003	-51.7339	0
281.7	2	0.000992303	-60.0671	28.0285
316.1	1	0.00259543	-51.7158	0
316.1	2	0.00102326	-59.8003	30.931
354.7	1	0.00259365	-51.7218	0
354.7	2	0.00105894	-59.5026	34.0202
398	1	0.00259501	-51.7172	0
398	2	0.00110382	-59.1421	37.2878
446.6	1	0.00259632	-51.7128	0
446.6	2	0.00115774	-58.7278	40.5732
501.1	1	0.00259643	-51.7125	0
501.1	2	0.00122033	-58.2705	43.8777
562.2	1	0.00259839	-51.7059	0
562.2	2	0.00129509	-57.754	47.2051
630.8	1	0.00260017	-51.7	0
630.8	2	0.00138378	-57.1787	50.4592
707.8	1	0.00260016	-51.7	0
707.8	2	0.00148931	-56.5403	53.6935
794.2	1	0.00260083	-51.6978	0
794.2	2	0.00160963	-55.8655	56.7502
891.1	1	0.00260128	-51.6963	0
891.1	2	0.00175198	-55.1294	59.6727
999.8	1	0.00259932	-51.7028	0
999.8	2	0.00191391	-54.3616	62.4899
1122	1	0.00260077	-51.698	0
1122	2	0.00210339	-53.5416	65.176
1259	1	0.00259925	-51.703	0
1259	2	0.00232281	-52.6797	67.5056
1413	1	0.00260442	-51.6858	0
1413	2	0.00257218	-51.794	69.5811
1585	1	0.00261298	-51.6573	0
1585	2	0.00285463	-50.889	71.4823
1778	1	0.00261444	-51.6524	0
1778	2	0.00316915	-49.9812	73.2335
1995	1	0.00261808	-51.6403	0
1995	2	0.00352606	-49.0542	74.994
2238	1	0.00262184	-51.6279	0
2238	2	0.00393235	-48.107	76.4667
2511	1	0.00262672	-51.6117	0
2511	2	0.00439785	-47.1352	77.7274
2817	1	0.00262702	-51.6107	0
2817	2	0.00491298	-46.1731	78.9382
3161	1	0.00262897	-51.6043	0
3161	2	0.0054924	-45.2048	79.9993
3547	1	0.00263786	-51.575	0
3547	2	0.00615551	-44.2147	80.8648
3980	1	0.00264023	-51.5671	0
3980	2	0.00689105	-43.2343	81.8147
4466	1	0.00265517	-51.5182	0
4466	2	0.0077394	-42.2259	82.5952
5011	1	0.00266289	-51.4929	0
5011	2	0.0086838	-41.2258	83.3058
5622	1	0.00266808	-51.476	0
5622	2	0.00973109	-40.2368	83.9369
6308	1	0.00267794	-51.444	0
6308	2	0.0109235	-39.2328	84.5059
7078	1	0.00268579	-51.4186	0
7078	2	0.0122632	-38.2279	85.0572
7942	1	0.0026887	-51.4092	0
7942	2	0.0137533	-37.2319	85.5536
8911	1	0.00269811	-51.3788	0
8911	2	0.0154404	-36.2268	86.0355
9998	1	0.00270461	-51.3579	0
9998	2	0.0173374	-35.2203	86.4843
11220	1	0.00271083	-51.338	0
11220	2	0.0194536	-34.22	86.8514
12590	1	0.00271837	-51.3138	0
12590	2	0.0218442	-33.2133	87.1984
14130	1	0.00272273	-51.2999	0
14130	2	0.0245441	-32.2011	87.5661
15850	1	0.00272524	-51.2919	0
15850	2	0.0275317	-31.2033	87.8882
17780	1	0.00272665	-51.2874	0
17780	2	0.0309186	-30.1956	88.1785
19950	1	0.00272909	-51.2797	0
19950	2	0.0347283	-29.1863	88.4679
22380	1	0.0027282	-51.2825	0
22380	2	0.0389381	-28.1925	88.6922
25110	1	0.0027259	-51.2898	0
25110	2	0.0436592	-27.1985	88.9223
28170	1	0.0027236	-51.2971	0
28170	2	0.0489551	-26.204	89.0897
31610	1	0.0027229	-51.2994	0
31610	2	0.0549316	-25.2036	89.2577
35470	1	0.00272102	-51.3054	0
35470	2	0.0615897	-24.2098	89.4125
39800	1	0.00271818	-51.3144	0
39800	2	0.0690848	-23.2124	89.51
44660	1	0.00271666	-51.3193	0
44660	2	0.0775447	-22.209	89.4701
50110	1	0.00271465	-51.3257	0
50110	2	0.0869044	-21.2192	89.5703
56220	1	0.00271253	-51.3325	0
56220	2	0.0974346	-20.2257	89.5931
63080	1	0.00271086	-51.3378	0
63080	2	0.109175	-19.2375	89.6812
70780	1	0.00270704	-51.3501	0
70780	2	0.122318	-18.2502	89.7717
79420	1	0.00270561	-51.3547	0
79420	2	0.137108	-17.2588	89.9029
89110	1	0.00270216	-51.3658	0
89110	2	0.153538	-16.2757	89.9969
99980	1	0.00269614	-51.3852	0
99980	2	0.171896	-15.2947	90.1307
112200	1	0.00268355	-51.4258	0
112200	2	0.192516	-14.3107	90.2591
125900	1	0.00266794	-51.4765	0
125900	2	0.215046	-13.3494	90.4491
141300	1	0.00265078	-51.5325	0
141300	2	0.240258	-12.3865	90.6249
158500	1	0.00263697	-51.5779	0
158500	2	0.268422	-11.4236	90.8263
177800	1	0.00261308	-51.657	0
177800	2	0.299372	-10.4758	91.0096
199500	1	0.00258611	-51.7471	0
199500	2	0.33349	-9.53835	91.197
223800	1	0.00254616	-51.8823	0
223800	2	0.371213	-8.60753	91.4128
251100	1	0.00250193	-52.0345	0
251100	2	0.412794	-7.68533	91.6738
281700	1	0.00247014	-52.1456	0
281700	2	0.458473	-6.77372	91.9398
316100	1	0.00241069	-52.3572	0
316100	2	0.507711	-5.88766	92.196
354700	1	0.00235092	-52.5752	0
354700	2	0.561082	-5.01948	92.6345
398000	1	0.00233021	-52.6521	0
398000	2	0.618649	-4.17112	92.0989
446600	1	0.00220067	-53.1489	0
446600	2	0.67928	-3.35902	93.6169
501100	1	0.0020431	-53.7942	0
501100	2	0.741126	-2.60216	93.9116
562200	1	0.00198889	-54.0278	0
562200	2	0.806805	-1.86463	91.6475
630800	1	0.00193755	-54.2549	0
630800	2	0.875903	-1.15088	93.1007
707800	1	0.00180711	-54.8603	0
707800	2	0.944558	-0.495429	94.289
794200	1	0.0016838	-55.4742	0
794200	2	1.01251	0.107995	95.2713
891100	1	0.00153329	-56.2875	0
891100	2	1.07789	0.651505	96.1688
