Freq.	V(p15v_pri)/V(inj)
6.53130552647409e+01	(3.52025626853961e+01dB,8.58973622539010e+01°)
6.54636174067212e+01	(3.51819292697950e+01dB,8.58875191221342e+01°)
6.56145266302842e+01	(3.51612931970592e+01dB,8.58776624039760e+01°)
6.57657837355357e+01	(3.51406544574018e+01dB,8.58677920985755e+01°)
6.59173895244257e+01	(3.51200130410105e+01dB,8.58579082053066e+01°)
6.60693448007532e+01	(3.50993689380470e+01dB,8.58480107237697e+01°)
6.62216503701698e+01	(3.50787221386478e+01dB,8.58380996537923e+01°)
6.63743070401844e+01	(3.50580726329233e+01dB,8.58281749954315e+01°)
6.65273156201677e+01	(3.50374204109586e+01dB,8.58182367489748e+01°)
6.66806769213557e+01	(3.50167654628131e+01dB,8.58082849149418e+01°)
6.68343917568550e+01	(3.49961077785210e+01dB,8.57983194940855e+01°)
6.69884609416461e+01	(3.49754473480908e+01dB,8.57883404873940e+01°)
6.71428852925887e+01	(3.49547841615055e+01dB,8.57783478960919e+01°)
6.72976656284252e+01	(3.49341182087230e+01dB,8.57683417216417e+01°)
6.74528027697856e+01	(3.49134494796756e+01dB,8.57583219657454e+01°)
6.76082975391916e+01	(3.48927779642705e+01dB,8.57482886303460e+01°)
6.77641507610609e+01	(3.48721036523896e+01dB,8.57382417176289e+01°)
6.79203632617118e+01	(3.48514265338897e+01dB,8.57281812300236e+01°)
6.80769358693675e+01	(3.48307465986022e+01dB,8.57181071702049e+01°)
6.82338694141603e+01	(3.48100638363338e+01dB,8.57080195410948e+01°)
6.83911647281362e+01	(3.47893782368659e+01dB,8.56979183458639e+01°)
6.85488226452594e+01	(3.47686897899549e+01dB,8.56878035879326e+01°)
6.87068440014165e+01	(3.47479984853324e+01dB,8.56776752709731e+01°)
6.88652296344209e+01	(3.47273043127051e+01dB,8.56675333989108e+01°)
6.90239803840174e+01	(3.47066072617550e+01dB,8.56573779759256e+01°)
6.91830970918869e+01	(3.46859073221389e+01dB,8.56472090064540e+01°)
6.93425806016501e+01	(3.46652044834896e+01dB,8.56370264951898e+01°)
6.95024317588728e+01	(3.46444987354146e+01dB,8.56268304470866e+01°)
6.96626514110700e+01	(3.46237900674973e+01dB,8.56166208673588e+01°)
6.98232404077103e+01	(3.46030784692964e+01dB,8.56063977614831e+01°)
6.99841996002205e+01	(3.45823639303461e+01dB,8.55961611352006e+01°)
7.01455298419902e+01	(3.45616464401564e+01dB,8.55859109945177e+01°)
7.03072319883764e+01	(3.45409259882128e+01dB,8.55756473457086e+01°)
7.04693068967077e+01	(3.45202025639769e+01dB,8.55653701953157e+01°)
7.06317554262892e+01	(3.44994761568857e+01dB,8.55550795501522e+01°)
7.07945784384068e+01	(3.44787467563524e+01dB,8.55447754173032e+01°)
7.09577767963319e+01	(3.44580143517661e+01dB,8.55344578041274e+01°)
7.11213513653259e+01	(3.44372789324921e+01dB,8.55241267182588e+01°)
7.12853030126449e+01	(3.44165404878716e+01dB,8.55137821676084e+01°)
7.14496326075443e+01	(3.43957990072221e+01dB,8.55034241603652e+01°)
7.16143410212831e+01	(3.43750544798376e+01dB,8.54930527049990e+01°)
7.17794291271291e+01	(3.43543068949882e+01dB,8.54826678102605e+01°)
7.19448978003628e+01	(3.43335562419207e+01dB,8.54722694851844e+01°)
7.21107479182828e+01	(3.43128025098583e+01dB,8.54618577390901e+01°)
7.22769803602099e+01	(3.42920456880008e+01dB,8.54514325815836e+01°)
7.24435960074918e+01	(3.42712857655249e+01dB,8.54409940225594e+01°)
7.26105957435083e+01	(3.42505227315840e+01dB,8.54305420722015e+01°)
7.27779804536752e+01	(3.42297565753084e+01dB,8.54200767409860e+01°)
7.29457510254496e+01	(3.42089872858055e+01dB,8.54095980396817e+01°)
7.31139083483345e+01	(3.41882148521597e+01dB,8.53991059793524e+01°)
7.32824533138831e+01	(3.41674392634327e+01dB,8.53886005713590e+01°)
7.34513868157042e+01	(3.41466605086633e+01dB,8.53780818273599e+01°)
7.36207097494663e+01	(3.41258785768679e+01dB,8.53675497593139e+01°)
7.37904230129027e+01	(3.41050934570403e+01dB,8.53570043794809e+01°)
7.39605275058164e+01	(3.40843051381518e+01dB,8.53464457004244e+01°)
7.41310241300844e+01	(3.40635136091516e+01dB,8.53358737350129e+01°)
7.43019137896627e+01	(3.40427188589667e+01dB,8.53252884964212e+01°)
7.44731973905915e+01	(3.40219208765017e+01dB,8.53146899981329e+01°)
7.46448758409992e+01	(3.40011196506395e+01dB,8.53040782539410e+01°)
7.48169500511080e+01	(3.39803151702413e+01dB,8.52934532779506e+01°)
7.49894209332381e+01	(3.39595074241461e+01dB,8.52828150845805e+01°)
7.51622894018130e+01	(3.39386964011716e+01dB,8.52721636885638e+01°)
7.53355563733642e+01	(3.39178820901139e+01dB,8.52614991049513e+01°)
7.55092227665358e+01	(3.38970644797478e+01dB,8.52508213491119e+01°)
7.56832895020898e+01	(3.38762435588266e+01dB,8.52401304367348e+01°)
7.58577575029108e+01	(3.38554193160826e+01dB,8.52294263838314e+01°)
7.60326276940106e+01	(3.38345917402270e+01dB,8.52187092067367e+01°)
7.62079010025335e+01	(3.38137608199502e+01dB,8.52079789221111e+01°)
7.63835783577614e+01	(3.37929265439217e+01dB,8.51972355469423e+01°)
7.65596606911179e+01	(3.37720889007905e+01dB,8.51864790985469e+01°)
7.67361489361742e+01	(3.37512478791851e+01dB,8.51757095945719e+01°)
7.69130440286532e+01	(3.37304034677133e+01dB,8.51649270529972e+01°)
7.70903469064352e+01	(3.37095556549630e+01dB,8.51541314921365e+01°)
7.72680585095625e+01	(3.36887044295019e+01dB,8.51433229306393e+01°)
7.74461797802441e+01	(3.36678497798778e+01dB,8.51325013874931e+01°)
7.76247116628613e+01	(3.36469916946185e+01dB,8.51216668820246e+01°)
7.78036551039725e+01	(3.36261301622322e+01dB,8.51108194339016e+01°)
7.79830110523180e+01	(3.36052651712077e+01dB,8.50999590631347e+01°)
7.81627804588251e+01	(3.35843967100142e+01dB,8.50890857900795e+01°)
7.83429642766133e+01	(3.35635247671018e+01dB,8.50781996354380e+01°)
7.85235634609992e+01	(3.35426493309015e+01dB,8.50673006202599e+01°)
7.87045789695019e+01	(3.35217703898253e+01dB,8.50563887659458e+01°)
7.88860117618475e+01	(3.35008879322666e+01dB,8.50454640942469e+01°)
7.90678627999745e+01	(3.34800019465998e+01dB,8.50345266272689e+01°)
7.92501330480391e+01	(3.34591124211814e+01dB,8.50235763874722e+01°)
7.94328234724201e+01	(3.34382193443490e+01dB,8.50126133976745e+01°)
7.96159350417238e+01	(3.34173227044226e+01dB,8.50016376810525e+01°)
7.97994687267896e+01	(3.33964224897038e+01dB,8.49906492611431e+01°)
7.99834255006947e+01	(3.33755186884768e+01dB,8.49796481618460e+01°)
8.01678063387598e+01	(3.33546112890078e+01dB,8.49686344074248e+01°)
8.03526122185536e+01	(3.33337002795458e+01dB,8.49576080225094e+01°)
8.05378441198985e+01	(3.33127856483223e+01dB,8.49465690320974e+01°)
8.07235030248756e+01	(3.32918673835520e+01dB,8.49355174615557e+01°)
8.09095899178300e+01	(3.32709454734324e+01dB,8.49244533366229e+01°)
8.10961057853758e+01	(3.32500199061443e+01dB,8.49133766834106e+01°)
8.12830516164016e+01	(3.32290906698521e+01dB,8.49022875284054e+01°)
8.14704284020757e+01	(3.32081577527036e+01dB,8.48911858984706e+01°)
8.16582371358509e+01	(3.31872211428305e+01dB,8.48800718208479e+01°)
8.18464788134706e+01	(3.31662808283486e+01dB,8.48689453231598e+01°)
8.20351544329734e+01	(3.31453367973578e+01dB,8.48578064334104e+01°)
8.22242649946987e+01	(3.31243890379423e+01dB,8.48466551799883e+01°)
8.24138115012918e+01	(3.31034375381711e+01dB,8.48354915916673e+01°)
8.26037949577094e+01	(3.30824822860977e+01dB,8.48243156976092e+01°)
8.27942163712249e+01	(3.30615232697608e+01dB,8.48131275273648e+01°)
8.29850767514338e+01	(3.30405604771843e+01dB,8.48019271108762e+01°)
8.31763771102586e+01	(3.30195938963772e+01dB,8.47907144784788e+01°)
8.33681184619549e+01	(3.29986235153345e+01dB,8.47794896609020e+01°)
8.35603018231162e+01	(3.29776493220368e+01dB,8.47682526892727e+01°)
8.37529282126797e+01	(3.29566713044506e+01dB,8.47570035951154e+01°)
8.39459986519311e+01	(3.29356894505289e+01dB,8.47457424103552e+01°)
8.41395141645109e+01	(3.29147037482110e+01dB,8.47344691673192e+01°)
8.43334757764189e+01	(3.28937141854228e+01dB,8.47231838987381e+01°)
8.45278845160203e+01	(3.28727207500773e+01dB,8.47118866377483e+01°)
8.47227414140509e+01	(3.28517234300745e+01dB,8.47005774178936e+01°)
8.49180475036226e+01	(3.28307222133018e+01dB,8.46892562731271e+01°)
8.51138038202289e+01	(3.28097170876340e+01dB,8.46779232378129e+01°)
8.53100114017501e+01	(3.27887080409340e+01dB,8.46665783467276e+01°)
8.55066712884595e+01	(3.27676950610525e+01dB,8.46552216350630e+01°)
8.57037845230281e+01	(3.27466781358286e+01dB,8.46438531384270e+01°)
8.59013521505307e+01	(3.27256572530899e+01dB,8.46324728928456e+01°)
8.60993752184512e+01	(3.27046324006527e+01dB,8.46210809347652e+01°)
8.62978547766881e+01	(3.26836035663224e+01dB,8.46096773010536e+01°)
8.64967918775604e+01	(3.26625707378936e+01dB,8.45982620290027e+01°)
8.66961875758127e+01	(3.26415339031504e+01dB,8.45868351563294e+01°)
8.68960429286212e+01	(3.26204930498666e+01dB,8.45753967211782e+01°)
8.70963589955990e+01	(3.25994481658062e+01dB,8.45639467621223e+01°)
8.72971368388021e+01	(3.25783992387231e+01dB,8.45524853181659e+01°)
8.74983775227345e+01	(3.25573462563622e+01dB,8.45410124287458e+01°)
8.77000821143544e+01	(3.25362892064587e+01dB,8.45295281337331e+01°)
8.79022516830793e+01	(3.25152280767393e+01dB,8.45180324734351e+01°)
8.81048873007923e+01	(3.24941628549217e+01dB,8.45065254885971e+01°)
8.83079900418471e+01	(3.24730935287152e+01dB,8.44950072204042e+01°)
8.85115609830743e+01	(3.24520200858211e+01dB,8.44834777104829e+01°)
8.87156012037869e+01	(3.24309425139328e+01dB,8.44719370009030e+01°)
8.89201117857856e+01	(3.24098608007361e+01dB,8.44603851341795e+01°)
8.91250938133653e+01	(3.23887749339094e+01dB,8.44488221532743e+01°)
8.93305483733202e+01	(3.23676849011243e+01dB,8.44372481015978e+01°)
8.95364765549501e+01	(3.23465906900453e+01dB,8.44256630230105e+01°)
8.97428794500655e+01	(3.23254922883308e+01dB,8.44140669618257e+01°)
8.99497581529941e+01	(3.23043896836328e+01dB,8.44024599628101e+01°)
9.01571137605863e+01	(3.22832828635976e+01dB,8.43908420711863e+01°)
9.03649473722207e+01	(3.22621718158658e+01dB,8.43792133326342e+01°)
9.05732600898105e+01	(3.22410565280728e+01dB,8.43675737932929e+01°)
9.07820530178091e+01	(3.22199369878491e+01dB,8.43559234997626e+01°)
9.09913272632157e+01	(3.21988131828202e+01dB,8.43442624991057e+01°)
9.12010839355814e+01	(3.21776851006077e+01dB,8.43325908388497e+01°)
9.14113241470155e+01	(3.21565527288289e+01dB,8.43209085669874e+01°)
9.16220490121904e+01	(3.21354160550973e+01dB,8.43092157319800e+01°)
9.18332596483485e+01	(3.21142750670231e+01dB,8.42975123827583e+01°)
9.20449571753075e+01	(3.20931297522135e+01dB,8.42857985687242e+01°)
9.22571427154666e+01	(3.20719800982726e+01dB,8.42740743397526e+01°)
9.24698173938126e+01	(3.20508260928022e+01dB,8.42623397461932e+01°)
9.26829823379252e+01	(3.20296677234022e+01dB,8.42505948388723e+01°)
9.28966386779839e+01	(3.20085049776704e+01dB,8.42388396690941e+01°)
9.31107875467733e+01	(3.19873378432032e+01dB,8.42270742886426e+01°)
9.33254300796893e+01	(3.19661663075958e+01dB,8.42152987497835e+01°)
9.35405674147454e+01	(3.19449903584428e+01dB,8.42035131052655e+01°)
9.37562006925782e+01	(3.19238099833382e+01dB,8.41917174083226e+01°)
9.39723310564539e+01	(3.19026251698759e+01dB,8.41799117126747e+01°)
9.41889596522742e+01	(3.18814359056501e+01dB,8.41680960725305e+01°)
9.44060876285824e+01	(3.18602421782554e+01dB,8.41562705425884e+01°)
9.46237161365693e+01	(3.18390439752876e+01dB,8.41444351780380e+01°)
9.48418463300797e+01	(3.18178412843435e+01dB,8.41325900345624e+01°)
9.50604793656181e+01	(3.17966340930218e+01dB,8.41207351683396e+01°)
9.52796164023551e+01	(3.17754223889231e+01dB,8.41088706360439e+01°)
9.54992586021335e+01	(3.17542061596503e+01dB,8.40969964948475e+01°)
9.57194071294743e+01	(3.17329853928092e+01dB,8.40851128024227e+01°)
9.59400631515832e+01	(3.17117600760086e+01dB,8.40732196169427e+01°)
9.61612278383563e+01	(3.16905301968607e+01dB,8.40613169970837e+01°)
9.63829023623868e+01	(3.16692957429818e+01dB,8.40494050020267e+01°)
9.66050878989711e+01	(3.16480567019921e+01dB,8.40374836914584e+01°)
9.68277856261146e+01	(3.16268130615167e+01dB,8.40255531255735e+01°)
9.70509967245387e+01	(3.16055648091856e+01dB,8.40136133650756e+01°)
9.72747223776862e+01	(3.15843119326342e+01dB,8.40016644711793e+01°)
9.74989637717283e+01	(3.15630544195035e+01dB,8.39897065056117e+01°)
9.77237220955707e+01	(3.15417922574410e+01dB,8.39777395306134e+01°)
9.79489985408595e+01	(3.15205254341004e+01dB,8.39657636089408e+01°)
9.81747943019880e+01	(3.14992539371428e+01dB,8.39537788038671e+01°)
9.84011105761029e+01	(3.14779777542361e+01dB,8.39417851791841e+01°)
9.86279485631106e+01	(3.14566968730565e+01dB,8.39297827992035e+01°)
9.88553094656834e+01	(3.14354112812880e+01dB,8.39177717287585e+01°)
9.90831944892662e+01	(3.14141209666234e+01dB,8.39057520332053e+01°)
9.93116048420828e+01	(3.13928259167645e+01dB,8.38937237784246e+01°)
9.95405417351421e+01	(3.13715261194223e+01dB,8.38816870308229e+01°)
9.97700063822447e+01	(3.13502215623179e+01dB,8.38696418573343e+01°)
9.99999999999893e+01	(3.13289122331825e+01dB,8.38575883254216e+01°)
1.00230523807779e+02	(3.13075981197581e+01dB,8.38455265030779e+01°)
1.00461579027829e+02	(3.12862792097976e+01dB,8.38334564588281e+01°)
1.00693166885170e+02	(3.12649554910658e+01dB,8.38213782617299e+01°)
1.00925288607658e+02	(3.12436269513391e+01dB,8.38092919813760e+01°)
1.01157945425979e+02	(3.12222935784065e+01dB,8.37971976878946e+01°)
1.01391138573657e+02	(3.12009553600698e+01dB,8.37850954519516e+01°)
1.01624869287059e+02	(3.11796122841443e+01dB,8.37729853447512e+01°)
1.01859138805401e+02	(3.11582643384587e+01dB,8.37608674380376e+01°)
1.02093948370757e+02	(3.11369115108563e+01dB,8.37487418040968e+01°)
1.02329299228064e+02	(3.11155537891946e+01dB,8.37366085157572e+01°)
1.02565192625130e+02	(3.10941911613466e+01dB,8.37244676463912e+01°)
1.02801629812636e+02	(3.10728236152007e+01dB,8.37123192699165e+01°)
1.03038612044151e+02	(3.10514511386612e+01dB,8.37001634607979e+01°)
1.03276140576129e+02	(3.10300737196491e+01dB,8.36880002940472e+01°)
1.03514216667923e+02	(3.10086913461023e+01dB,8.36758298452262e+01°)
1.03752841581790e+02	(3.09873040059761e+01dB,8.36636521904468e+01°)
1.03992016582895e+02	(3.09659116872436e+01dB,8.36514674063724e+01°)
1.04231742939319e+02	(3.09445143778965e+01dB,8.36392755702197e+01°)
1.04472021922069e+02	(3.09231120659453e+01dB,8.36270767597591e+01°)
1.04712854805079e+02	(3.09017047394195e+01dB,8.36148710533168e+01°)
1.04954242865221e+02	(3.08802923863690e+01dB,8.36026585297746e+01°)
1.05196187382311e+02	(3.08588749948636e+01dB,8.35904392685728e+01°)
1.05438689639115e+02	(3.08374525529940e+01dB,8.35782133497104e+01°)
1.05681750921354e+02	(3.08160250488723e+01dB,8.35659808537458e+01°)
1.05925372517717e+02	(3.07945924706322e+01dB,8.35537418617989e+01°)
1.06169555719861e+02	(3.07731548064300e+01dB,8.35414964555517e+01°)
1.06414301822420e+02	(3.07517120444445e+01dB,8.35292447172494e+01°)
1.06659612123014e+02	(3.07302641728780e+01dB,8.35169867297014e+01°)
1.06905487922254e+02	(3.07088111799565e+01dB,8.35047225762828e+01°)
1.07151930523749e+02	(3.06873530539304e+01dB,8.34924523409350e+01°)
1.07398941234113e+02	(3.06658897830750e+01dB,8.34801761081665e+01°)
1.07646521362972e+02	(3.06444213556908e+01dB,8.34678939630548e+01°)
1.07894672222971e+02	(3.06229477601044e+01dB,8.34556059912465e+01°)
1.08143395129782e+02	(3.06014689846685e+01dB,8.34433122789588e+01°)
1.08392691402109e+02	(3.05799850177631e+01dB,8.34310129129800e+01°)
1.08642562361695e+02	(3.05584958477954e+01dB,8.34187079806711e+01°)
1.08893009333332e+02	(3.05370014632008e+01dB,8.34063975699659e+01°)
1.09144033644864e+02	(3.05155018524430e+01dB,8.33940817693726e+01°)
1.09395636627197e+02	(3.04939970040150e+01dB,8.33817606679745e+01°)
1.09647819614307e+02	(3.04724869064394e+01dB,8.33694343554305e+01°)
1.09900583943240e+02	(3.04509715482687e+01dB,8.33571029219763e+01°)
1.10153930954129e+02	(3.04294509180864e+01dB,8.33447664584252e+01°)
1.10407861990195e+02	(3.04079250045072e+01dB,8.33324250561686e+01°)
1.10662378397755e+02	(3.03863937961775e+01dB,8.33200788071778e+01°)
1.10917481526228e+02	(3.03648572817762e+01dB,8.33077278040028e+01°)
1.11173172728147e+02	(3.03433154500151e+01dB,8.32953721397751e+01°)
1.11429453359161e+02	(3.03217682896393e+01dB,8.32830119082076e+01°)
1.11686324778044e+02	(3.03002157894283e+01dB,8.32706472035945e+01°)
1.11943788346703e+02	(3.02786579381959e+01dB,8.32582781208136e+01°)
1.12201845430184e+02	(3.02570947247914e+01dB,8.32459047553256e+01°)
1.12460497396680e+02	(3.02355261380995e+01dB,8.32335272031755e+01°)
1.12719745617539e+02	(3.02139521670416e+01dB,8.32211455609929e+01°)
1.12979591467267e+02	(3.01923728005758e+01dB,8.32087599259925e+01°)
1.13240036323543e+02	(3.01707880276978e+01dB,8.31963703959752e+01°)
1.13501081567219e+02	(3.01491978374413e+01dB,8.31839770693279e+01°)
1.13762728582331e+02	(3.01276022188787e+01dB,8.31715800450249e+01°)
1.14024978756104e+02	(3.01060011611219e+01dB,8.31591794226273e+01°)
1.14287833478965e+02	(3.00843946533222e+01dB,8.31467753022847e+01°)
1.14551294144541e+02	(3.00627826846718e+01dB,8.31343677847350e+01°)
1.14815362149676e+02	(3.00411652444036e+01dB,8.31219569713047e+01°)
1.15080038894431e+02	(3.00195423217923e+01dB,8.31095429639095e+01°)
1.15345325782097e+02	(2.99979139061550e+01dB,8.30971258650552e+01°)
1.15611224219197e+02	(2.99762799868514e+01dB,8.30847057778370e+01°)
1.15877735615500e+02	(2.99546405532847e+01dB,8.30722828059409e+01°)
1.16144861384021e+02	(2.99329955949025e+01dB,8.30598570536433e+01°)
1.16412602941036e+02	(2.99113451011966e+01dB,8.30474286258117e+01°)
1.16680961706083e+02	(2.98896890617045e+01dB,8.30349976279048e+01°)
1.16949939101974e+02	(2.98680274660095e+01dB,8.30225641659726e+01°)
1.17219536554800e+02	(2.98463603037414e+01dB,8.30101283466570e+01°)
1.17489755493940e+02	(2.98246875645771e+01dB,8.29976902771917e+01°)
1.17760597352068e+02	(2.98030092382416e+01dB,8.29852500654025e+01°)
1.18032063565160e+02	(2.97813253145079e+01dB,8.29728078197074e+01°)
1.18304155572503e+02	(2.97596357831985e+01dB,8.29603636491164e+01°)
1.18576874816703e+02	(2.97379406341853e+01dB,8.29479176632323e+01°)
1.18850222743689e+02	(2.97162398573905e+01dB,8.29354699722501e+01°)
1.19124200802724e+02	(2.96945334427875e+01dB,8.29230206869573e+01°)
1.19398810446414e+02	(2.96728213804012e+01dB,8.29105699187340e+01°)
1.19674053130711e+02	(2.96511036603087e+01dB,8.28981177795526e+01°)
1.19949930314925e+02	(2.96293802726400e+01dB,8.28856643819781e+01°)
1.20226443461728e+02	(2.96076512075786e+01dB,8.28732098391677e+01°)
1.20503594037166e+02	(2.95859164553625e+01dB,8.28607542648707e+01°)
1.20781383510665e+02	(2.95641760062841e+01dB,8.28482977734288e+01°)
1.21059813355035e+02	(2.95424298506916e+01dB,8.28358404797755e+01°)
1.21338885046484e+02	(2.95206779789892e+01dB,8.28233824994359e+01°)
1.21618600064623e+02	(2.94989203816381e+01dB,8.28109239485269e+01°)
1.21898959892473e+02	(2.94771570491569e+01dB,8.27984649437561e+01°)
1.22179966016474e+02	(2.94553879721221e+01dB,8.27860056024229e+01°)
1.22461619926491e+02	(2.94336131411694e+01dB,8.27735460424166e+01°)
1.22743923115827e+02	(2.94118325469938e+01dB,8.27610863822173e+01°)
1.23026877081224e+02	(2.93900461803504e+01dB,8.27486267408949e+01°)
1.23310483322877e+02	(2.93682540320551e+01dB,8.27361672381090e+01°)
1.23594743344437e+02	(2.93464560929854e+01dB,8.27237079941079e+01°)
1.23879658653023e+02	(2.93246523540809e+01dB,8.27112491297289e+01°)
1.24165230759227e+02	(2.93028428063441e+01dB,8.26987907663975e+01°)
1.24451461177125e+02	(2.92810274408409e+01dB,8.26863330261265e+01°)
1.24738351424280e+02	(2.92592062487015e+01dB,8.26738760315163e+01°)
1.25025903021758e+02	(2.92373792211211e+01dB,8.26614199057532e+01°)
1.25314117494128e+02	(2.92155463493602e+01dB,8.26489647726099e+01°)
1.25602996369473e+02	(2.91937076247458e+01dB,8.26365107564436e+01°)
1.25892541179403e+02	(2.91718630386717e+01dB,8.26240579821966e+01°)
1.26182753459053e+02	(2.91500125825995e+01dB,8.26116065753949e+01°)
1.26473634747101e+02	(2.91281562480589e+01dB,8.25991566621473e+01°)
1.26765186585770e+02	(2.91062940266488e+01dB,8.25867083691451e+01°)
1.27057410520840e+02	(2.90844259100377e+01dB,8.25742618236608e+01°)
1.27350308101652e+02	(2.90625518899648e+01dB,8.25618171535476e+01°)
1.27643880881120e+02	(2.90406719582400e+01dB,8.25493744872381e+01°)
1.27938130415738e+02	(2.90187861067454e+01dB,8.25369339537442e+01°)
1.28233058265588e+02	(2.89968943274354e+01dB,8.25244956826550e+01°)
1.28528665994347e+02	(2.89749966123375e+01dB,8.25120598041368e+01°)
1.28824955169299e+02	(2.89530929535536e+01dB,8.24996264489315e+01°)
1.29121927361339e+02	(2.89311833432597e+01dB,8.24871957483556e+01°)
1.29419584144984e+02	(2.89092677737075e+01dB,8.24747678342993e+01°)
1.29717927098381e+02	(2.88873462372246e+01dB,8.24623428392254e+01°)
1.30016957803314e+02	(2.88654187262153e+01dB,8.24499208961678e+01°)
1.30316677845215e+02	(2.88434852331616e+01dB,8.24375021387305e+01°)
1.30617088813169e+02	(2.88215457506235e+01dB,8.24250867010864e+01°)
1.30918192299926e+02	(2.87996002712398e+01dB,8.24126747179761e+01°)
1.31219989901905e+02	(2.87776487877292e+01dB,8.24002663247061e+01°)
1.31522483219209e+02	(2.87556912928905e+01dB,8.23878616571481e+01°)
1.31825673855626e+02	(2.87337277796037e+01dB,8.23754608517370e+01°)
1.32129563418643e+02	(2.87117582408305e+01dB,8.23630640454702e+01°)
1.32434153519451e+02	(2.86897826696149e+01dB,8.23506713759053e+01°)
1.32739445772959e+02	(2.86678010590845e+01dB,8.23382829811594e+01°)
1.33045441797794e+02	(2.86458134024504e+01dB,8.23258989999068e+01°)
1.33352143216317e+02	(2.86238196930086e+01dB,8.23135195713777e+01°)
1.33659551654629e+02	(2.86018199241405e+01dB,8.23011448353573e+01°)
1.33967668742578e+02	(2.85798140893134e+01dB,8.22887749321827e+01°)
1.34276496113771e+02	(2.85578021820815e+01dB,8.22764100027428e+01°)
1.34586035405580e+02	(2.85357841960866e+01dB,8.22640501884752e+01°)
1.34896288259150e+02	(2.85137601250587e+01dB,8.22516956313651e+01°)
1.35207256319412e+02	(2.84917299628168e+01dB,8.22393464739437e+01°)
1.35518941235088e+02	(2.84696937032697e+01dB,8.22270028592858e+01°)
1.35831344658700e+02	(2.84476513404164e+01dB,8.22146649310083e+01°)
1.36144468246579e+02	(2.84256028683473e+01dB,8.22023328332679e+01°)
1.36458313658877e+02	(2.84035482812446e+01dB,8.21900067107597e+01°)
1.36772882559569e+02	(2.83814875733833e+01dB,8.21776867087144e+01°)
1.37088176616470e+02	(2.83594207391315e+01dB,8.21653729728972e+01°)
1.37404197501236e+02	(2.83373477729515e+01dB,8.21530656496047e+01°)
1.37720946889379e+02	(2.83152686694004e+01dB,8.21407648856638e+01°)
1.38038426460273e+02	(2.82931834231309e+01dB,8.21284708284286e+01°)
1.38356637897162e+02	(2.82710920288919e+01dB,8.21161836257787e+01°)
1.38675582887173e+02	(2.82489944815292e+01dB,8.21039034261169e+01°)
1.38995263121319e+02	(2.82268907759865e+01dB,8.20916303783669e+01°)
1.39315680294514e+02	(2.82047809073060e+01dB,8.20793646319706e+01°)
1.39636836105578e+02	(2.81826648706289e+01dB,8.20671063368862e+01°)
1.39958732257246e+02	(2.81605426611963e+01dB,8.20548556435857e+01°)
1.40281370456180e+02	(2.81384142743502e+01dB,8.20426127030523e+01°)
1.40604752412975e+02	(2.81162797055337e+01dB,8.20303776667778e+01°)
1.40928879842171e+02	(2.80941389502922e+01dB,8.20181506867603e+01°)
1.41253754462259e+02	(2.80719920042738e+01dB,8.20059319155016e+01°)
1.41579377995692e+02	(2.80498388632301e+01dB,8.19937215060040e+01°)
1.41905752168893e+02	(2.80276795230171e+01dB,8.19815196117687e+01°)
1.42232878712266e+02	(2.80055139795959e+01dB,8.19693263867921e+01°)
1.42560759360202e+02	(2.79833422290330e+01dB,8.19571419855636e+01°)
1.42889395851094e+02	(2.79611642675016e+01dB,8.19449665630625e+01°)
1.43218789927338e+02	(2.79389800912822e+01dB,8.19328002747551e+01°)
1.43548943335349e+02	(2.79167896967629e+01dB,8.19206432765925e+01°)
1.43879857825568e+02	(2.78945930804406e+01dB,8.19084957250063e+01°)
1.44211535152470e+02	(2.78723902389215e+01dB,8.18963577769076e+01°)
1.44543977074576e+02	(2.78501811689219e+01dB,8.18842295896818e+01°)
1.44877185354459e+02	(2.78279658672689e+01dB,8.18721113211872e+01°)
1.45211161758757e+02	(2.78057443309011e+01dB,8.18600031297511e+01°)
1.45545908058180e+02	(2.77835165568691e+01dB,8.18479051741667e+01°)
1.45881426027518e+02	(2.77612825423369e+01dB,8.18358176136900e+01°)
1.46217717445655e+02	(2.77390422845818e+01dB,8.18237406080372e+01°)
1.46554784095574e+02	(2.77167957809955e+01dB,8.18116743173801e+01°)
1.46892627764370e+02	(2.76945430290850e+01dB,8.17996189023436e+01°)
1.47231250243255e+02	(2.76722840264728e+01dB,8.17875745240025e+01°)
1.47570653327572e+02	(2.76500187708981e+01dB,8.17755413438776e+01°)
1.47910838816804e+02	(2.76277472602174e+01dB,8.17635195239326e+01°)
1.48251808514578e+02	(2.76054694924047e+01dB,8.17515092265702e+01°)
1.48593564228683e+02	(2.75831854655532e+01dB,8.17395106146288e+01°)
1.48936107771074e+02	(2.75608951778749e+01dB,8.17275238513791e+01°)
1.49279440957882e+02	(2.75385986277022e+01dB,8.17155491005201e+01°)
1.49623565609426e+02	(2.75162958134880e+01dB,8.17035865261756e+01°)
1.49968483550220e+02	(2.74939867338068e+01dB,8.16916362928904e+01°)
1.50314196608985e+02	(2.74716713873550e+01dB,8.16796985656264e+01°)
1.50660706618657e+02	(2.74493497729520e+01dB,8.16677735097594e+01°)
1.51008015416397e+02	(2.74270218895407e+01dB,8.16558612910742e+01°)
1.51356124843603e+02	(2.74046877361880e+01dB,8.16439620757618e+01°)
1.51705036745916e+02	(2.73823473120860e+01dB,8.16320760304145e+01°)
